promotion_activation_id,promotion_id,campaign_id,activation_site_id,utc_activation_day_id,utc_activation_time_id,utc_activation_timestamp,std_activation_day_id,std_activation_time_id,std_activation_timestamp,std_activation_timezone_id,visitor_id,user_agent_id,locale_id,customer_id
3309,30870083,2920079,2501,7620,1317,2020-11-09 20:16:27.000,7620,1317,2020-11-09 20:16:27.000,451,beMJGws3Vdc1aZ78bAOCS9hzi,195401,259,
3310,35100006,11730006,2601,7620,1317,2020-11-09 20:16:47.000,7620,1317,2020-11-09 20:16:47.000,461,dfbdPpeljvDf9PLgca0QIlJj9,334801,216,
3311,35080002,11730032,113,7620,1317,2020-11-09 20:16:59.000,7620,1317,2020-11-09 20:16:59.000,461,__ANONYMOUS__,283401,216,
3312,34340213,10520018,113,7620,1318,2020-11-09 20:17:02.000,7620,1318,2020-11-09 20:17:02.000,461,abYVhkPIocz1WMGivu0XpzZvY,195401,216,
3315,34600001,11730018,1801,7620,1318,2020-11-09 20:17:18.000,7620,1318,2020-11-09 20:17:18.000,461,beW8Sp4YOPabihYpescBrCKhn,86201,216,
3316,34340213,10520018,113,7620,1318,2020-11-09 20:17:20.000,7620,1318,2020-11-09 20:17:20.000,461,abWBhFsR29MvXeoQi9OhK4V33,335901,216,
3317,29610001,1512212,113,7620,1318,2020-11-09 20:17:20.000,7620,1318,2020-11-09 20:17:20.000,461,abWBhFsR29MvXeoQi9OhK4V33,335901,216,
3318,33460033,8880052,111,7620,1318,2020-11-09 20:17:27.000,7620,1318,2020-11-09 20:17:27.000,461,abFFOt50DB0YoZmcn1Fd6edgJ,231501,216,
3319,28460093,1510032,111,7620,1318,2020-11-09 20:17:27.000,7620,1318,2020-11-09 20:17:27.000,461,abFFOt50DB0YoZmcn1Fd6edgJ,231501,216,
3320,35080002,11730032,113,7620,1319,2020-11-09 20:18:02.000,7620,1319,2020-11-09 20:18:02.000,461,bdzwvCawaxWLYoSoVbEVi6vJx,334801,216,
3321,23190001,1512288,109,7620,1319,2020-11-09 20:18:03.000,7620,1319,2020-11-09 20:18:03.000,461,ab4JTxEER0nGcomOL9y3l973I,334801,216,
2789,30870083,2920079,2501,7620,1334,2020-11-09 20:33:21.000,7620,1334,2020-11-09 20:33:21.000,451,ab2vz4rIAdB5DiJ1Q0Mz4neEG,195401,259,
2790,29610001,1512212,113,7620,1334,2020-11-09 20:33:32.000,7620,1334,2020-11-09 20:33:32.000,461,abC9e3LsUppaUnVUlJjKxc3mQ,226601,216,
2791,24400001,1512212,113,7620,1334,2020-11-09 20:33:34.000,7620,1334,2020-11-09 20:33:34.000,461,ab66eb0T5DKeHE5nocTewDqAc,195101,216,
2792,29610001,1512212,113,7620,1334,2020-11-09 20:33:38.000,7620,1334,2020-11-09 20:33:38.000,461,acotjvgatab8m8x6Qk68vMA4d,202301,216,
2793,29610001,1512212,113,7620,1334,2020-11-09 20:33:38.000,7620,1334,2020-11-09 20:33:38.000,461,bc0nYaUS4cSGWYZtyvR4KrsOa,195401,216,
2795,34090001,10520197,2501,7620,1334,2020-11-09 20:33:55.000,7620,1334,2020-11-09 20:33:55.000,451,abIXzuxPIFDbmFYDcxPMwgPed,12806,259,
2796,35080001,11730032,113,7620,1335,2020-11-09 20:34:03.000,7620,1335,2020-11-09 20:34:03.000,461,acotjvgatab8m8x6Qk68vMA4d,202301,216,
2797,35080004,11730031,116,7620,1335,2020-11-09 20:34:08.000,7620,1335,2020-11-09 20:34:08.000,461,efIuAOHO5GbKGdJtSbikxOa8y,220901,216,
2798,22670001,1514517,116,7620,1335,2020-11-09 20:34:08.000,7620,1335,2020-11-09 20:34:08.000,461,efIuAOHO5GbKGdJtSbikxOa8y,220901,216,
2799,35080002,11730032,113,7620,1335,2020-11-09 20:34:21.000,7620,1335,2020-11-09 20:34:21.000,461,abC9e3LsUppaUnVUlJjKxc3mQ,226601,216,
2800,31750039,5320053,109,7620,1335,2020-11-09 20:34:42.000,7620,1335,2020-11-09 20:34:42.000,461,adNOVwswn6aDpNRVwaHzfjeD7,334801,216,
3401,34340192,10520018,113,7620,1335,2020-11-09 20:34:50.000,7620,1335,2020-11-09 20:34:50.000,461,abLZZT83pitLYkArWX2APcbyB,204401,216,
3402,29610001,1512212,113,7620,1335,2020-11-09 20:34:50.000,7620,1335,2020-11-09 20:34:50.000,461,abLZZT83pitLYkArWX2APcbyB,204401,216,
3403,35100196,11730054,2601,7620,1336,2020-11-09 20:35:14.000,7620,1336,2020-11-09 20:35:14.000,461,acylrVIOTOauLWcxX0wIbMCqy,334801,216,
3405,35100078,11730075,109,7620,1336,2020-11-09 20:35:43.000,7620,1336,2020-11-09 20:35:43.000,461,abCwa62uizx2WMtFjUGXoNcoV,205,157,
3406,6140001,1515074,304,7620,1336,2020-11-09 20:35:55.000,7620,1336,2020-11-09 20:35:55.000,451,abNALzxOpsES4sPAJjliDtBjY,336801,259,
3407,30870083,2920079,2501,7620,1336,2020-11-09 20:35:57.000,7620,1336,2020-11-09 20:35:57.000,451,ab8JysfSQwJpVAelafKezmL0l,334801,259,
3408,29610001,1512212,113,7620,1336,2020-11-09 20:35:59.000,7620,1336,2020-11-09 20:35:59.000,461,abPpAg0OyXiJ8OYVJD5KMbZKZ,283903,216,
3409,33770054,9570072,113,7620,1336,2020-11-09 20:35:59.000,7620,1336,2020-11-09 20:35:59.000,461,abPpAg0OyXiJ8OYVJD5KMbZKZ,283903,216,
3410,34340213,10520018,113,7620,1336,2020-11-09 20:35:59.000,7620,1336,2020-11-09 20:35:59.000,461,abPpAg0OyXiJ8OYVJD5KMbZKZ,283903,216,
3411,35090001,11730031,116,7620,1336,2020-11-09 20:35:59.000,7620,1336,2020-11-09 20:35:59.000,461,abiTfutWwAIK7qB6NhNHJ0v7C,137403,216,
3412,25140001,1515739,109,7620,1337,2020-11-09 20:36:01.000,7620,1337,2020-11-09 20:36:01.000,461,bcIJITIlDlhCk2oy8za8y4593,200201,237,
3413,35100078,11730075,109,7620,1337,2020-11-09 20:36:03.000,7620,1337,2020-11-09 20:36:03.000,461,abXYIpYUGUdpbDwT6z9xNt452,245801,157,
3202,31340001,4710003,114,7620,1315,2020-11-09 20:14:55.000,7620,1315,2020-11-09 20:14:55.000,461,bc5r0uaLa5TwXnyPC9HTwxNzL,334801,233,
3203,20009,1510176,114,7620,1315,2020-11-09 20:14:55.000,7620,1315,2020-11-09 20:14:55.000,461,bc5r0uaLa5TwXnyPC9HTwxNzL,334801,233,
3204,32970029,7730041,1801,7620,1316,2020-11-09 20:15:03.000,7620,1316,2020-11-09 20:15:03.000,461,__ANONYMOUS__,334801,216,
3205,34390002,11730109,1801,7620,1316,2020-11-09 20:15:03.000,7620,1316,2020-11-09 20:15:03.000,461,__ANONYMOUS__,334801,216,
3206,34600001,11730018,1801,7620,1316,2020-11-09 20:15:15.000,7620,1316,2020-11-09 20:15:15.000,461,__ANONYMOUS__,334801,216,
3207,2170014,1511901,106,7620,1316,2020-11-09 20:15:16.000,7620,1316,2020-11-09 20:15:16.000,461,abdrTTMw3vXTjfpyBuXixu596,334801,237,
3208,35100045,11730050,106,7620,1316,2020-11-09 20:15:16.000,7620,1316,2020-11-09 20:15:16.000,461,abdrTTMw3vXTjfpyBuXixu596,334801,237,
3209,35100162,11730050,106,7620,1316,2020-11-09 20:15:16.000,7620,1316,2020-11-09 20:15:16.000,461,abdrTTMw3vXTjfpyBuXixu596,334801,237,
3210,10881,1514191,303,7620,1316,2020-11-09 20:15:17.000,7620,1316,2020-11-09 20:15:17.000,461,abCWhD8UiLNU3aVf9jPw3Udax,283501,237,
3211,10766,1513917,106,7620,1316,2020-11-09 20:15:40.000,7620,1316,2020-11-09 20:15:40.000,461,abtSWvyHpt1f2Y0AdJyJPeek8,195401,233,
3212,25580017,1511094,106,7620,1316,2020-11-09 20:15:40.000,7620,1316,2020-11-09 20:15:40.000,461,abtSWvyHpt1f2Y0AdJyJPeek8,195401,233,
3213,34660001,11730018,1801,7620,1316,2020-11-09 20:15:54.000,7620,1316,2020-11-09 20:15:54.000,461,__ANONYMOUS__,334801,216,
3214,29610001,1512212,113,7620,1317,2020-11-09 20:16:03.000,7620,1317,2020-11-09 20:16:03.000,461,abbBellaYgKIIgFzQpt4zVDzd,146401,216,
3216,34340213,10520018,113,7620,1317,2020-11-09 20:16:12.000,7620,1317,2020-11-09 20:16:12.000,461,abhtuaSl2KOCx9hCbwV6ZzKDc,195101,216,
3217,11764,1515013,109,7620,1317,2020-11-09 20:16:13.000,7620,1317,2020-11-09 20:16:13.000,461,bdbaO7ZcV4QRD8YiLLzRmJDQa,205,242,
3218,17980025,1513241,1801,7620,1317,2020-11-09 20:16:16.000,7620,1317,2020-11-09 20:16:16.000,461,__ANONYMOUS__,334801,216,
3219,20005,1510163,301,7620,1317,2020-11-09 20:16:21.000,7620,1317,2020-11-09 20:16:21.000,451,abf0ZywVsTB9dPGeVBruphsEM,334801,259,
3220,35080001,11730032,113,7620,1317,2020-11-09 20:16:29.000,7620,1317,2020-11-09 20:16:29.000,461,ac7VFcFLahL4MJeQPU6YltvsO,231501,216,
3221,35080001,11730032,113,7620,1317,2020-11-09 20:16:29.000,7620,1317,2020-11-09 20:16:29.000,461,abbBellaYgKIIgFzQpt4zVDzd,146401,216,
3222,34060001,10520161,2301,7620,1317,2020-11-09 20:16:33.000,7620,1317,2020-11-09 20:16:33.000,461,__ANONYMOUS__,402,216,
3223,29600032,1510481,113,7620,1317,2020-11-09 20:16:41.000,7620,1317,2020-11-09 20:16:41.000,461,abTX075TJS575kTB8apGLCGMh,228901,216,
3224,34340213,10520018,113,7620,1317,2020-11-09 20:16:41.000,7620,1317,2020-11-09 20:16:41.000,461,abTX075TJS575kTB8apGLCGMh,228901,216,
3225,33280001,8880002,116,7620,1317,2020-11-09 20:16:48.000,7620,1317,2020-11-09 20:16:48.000,461,acrbmhh2Br8aa5zeNTEL78h3w,27002,216,
3226,33770059,10520217,116,7620,1317,2020-11-09 20:16:48.000,7620,1317,2020-11-09 20:16:48.000,461,acrbmhh2Br8aa5zeNTEL78h3w,27002,216,
3227,35080004,11730031,116,7620,1317,2020-11-09 20:16:48.000,7620,1317,2020-11-09 20:16:48.000,461,acrbmhh2Br8aa5zeNTEL78h3w,27002,216,
3138,35100063,11730063,1901,7620,1355,2020-11-09 20:54:55.000,7620,1355,2020-11-09 20:54:55.000,451,__ANONYMOUS__,236901,216,
3139,29610001,1512212,113,7620,1355,2020-11-09 20:54:56.000,7620,1355,2020-11-09 20:54:56.000,461,bdXZzKv87frz1J3b0aTtvDqj1,335901,216,
3140,34780007,11730108,117,7620,1356,2020-11-09 20:55:01.000,7620,1356,2020-11-09 20:55:01.000,451,abIkioBLj5QDnnkclp9xsUqdj,402,259,
3141,3360001,1513581,117,7620,1356,2020-11-09 20:55:01.000,7620,1356,2020-11-09 20:55:01.000,451,abIkioBLj5QDnnkclp9xsUqdj,402,259,
3142,35080002,11730032,113,7620,1356,2020-11-09 20:55:25.000,7620,1356,2020-11-09 20:55:25.000,461,bdXZzKv87frz1J3b0aTtvDqj1,335901,216,
3143,29610001,1512212,113,7620,1356,2020-11-09 20:55:42.000,7620,1356,2020-11-09 20:55:42.000,461,acuDfliNqnnaAq3cr02cSAZKm,335901,216,
3144,30220001,1512078,106,7620,1357,2020-11-09 20:56:18.000,7620,1357,2020-11-09 20:56:18.000,461,__ANONYMOUS__,283901,233,
3145,10766,1513917,106,7620,1357,2020-11-09 20:56:18.000,7620,1357,2020-11-09 20:56:18.000,461,__ANONYMOUS__,283901,233,
3146,27510001,1512522,1901,7620,1357,2020-11-09 20:56:24.000,7620,1357,2020-11-09 20:56:24.000,451,__ANONYMOUS__,79501,216,
3148,34340213,10520018,113,7620,1357,2020-11-09 20:56:43.000,7620,1357,2020-11-09 20:56:43.000,461,acuDfliNqnnaAq3cr02cSAZKm,335901,216,
3149,35080001,11730032,113,7620,1357,2020-11-09 20:56:56.000,7620,1357,2020-11-09 20:56:56.000,461,acuDfliNqnnaAq3cr02cSAZKm,335901,216,
3150,35080002,11730032,113,7620,1357,2020-11-09 20:56:56.000,7620,1357,2020-11-09 20:56:56.000,461,acuDfliNqnnaAq3cr02cSAZKm,335901,216,
3151,29610001,1512212,113,7620,1332,2020-11-09 20:31:48.000,7620,1332,2020-11-09 20:31:48.000,461,__ANONYMOUS__,335901,216,
3152,35080002,11730032,113,7620,1332,2020-11-09 20:31:56.000,7620,1332,2020-11-09 20:31:56.000,461,abZfvpfVnSVOpfsTITy76St2b,335901,216,
3153,35080004,11730031,116,7620,1333,2020-11-09 20:32:38.000,7620,1333,2020-11-09 20:32:38.000,461,acCyyrcCVBIPNIsVOIeI8kjwa,195401,216,
3154,35080005,11730031,116,7620,1333,2020-11-09 20:32:38.000,7620,1333,2020-11-09 20:32:38.000,461,acCyyrcCVBIPNIsVOIeI8kjwa,195401,216,
3155,35080002,11730032,113,7620,1333,2020-11-09 20:32:47.000,7620,1333,2020-11-09 20:32:47.000,461,bcEXgBgNPemWm9ZRTlG3auqaW,334801,216,
3157,34300001,10520058,302,7620,1334,2020-11-09 20:33:10.000,7620,1334,2020-11-09 20:33:10.000,451,abWozOKPSGP97NeOCXkDkqopJ,334801,259,
3158,10534,1512815,302,7620,1334,2020-11-09 20:33:10.000,7620,1334,2020-11-09 20:33:10.000,451,abWozOKPSGP97NeOCXkDkqopJ,334801,259,
3159,29610001,1512212,113,7620,1334,2020-11-09 20:33:11.000,7620,1334,2020-11-09 20:33:11.000,461,__ANONYMOUS__,335901,216,
3160,34340015,10520018,113,7620,1334,2020-11-09 20:33:11.000,7620,1334,2020-11-09 20:33:11.000,461,__ANONYMOUS__,335901,216,
3161,30870083,2920079,2501,7620,1334,2020-11-09 20:33:26.000,7620,1334,2020-11-09 20:33:26.000,451,abcgfi8LuQepE0kKFBUY2sIns,200201,259,
3162,29540001,1515318,1801,7620,1335,2020-11-09 20:34:03.000,7620,1335,2020-11-09 20:34:03.000,461,abL9GGLwIWJKuGblwhgcKCEYT,226601,233,
3163,21420001,7730041,1801,7620,1335,2020-11-09 20:34:03.000,7620,1335,2020-11-09 20:34:03.000,461,abL9GGLwIWJKuGblwhgcKCEYT,226601,233,
3325,23190001,1512288,109,7620,1319,2020-11-09 20:18:25.000,7620,1319,2020-11-09 20:18:25.000,461,abgfwyHP1JW7LzSY9iOdDIUoK,103,216,
3326,30350001,1511964,114,7620,1319,2020-11-09 20:18:31.000,7620,1319,2020-11-09 20:18:31.000,461,abwLbTlHZz4KuXVVvDacz28dg,204701,237,
3327,34960001,11730024,114,7620,1319,2020-11-09 20:18:31.000,7620,1319,2020-11-09 20:18:31.000,461,abwLbTlHZz4KuXVVvDacz28dg,204701,237,
3328,10632,1513485,114,7620,1319,2020-11-09 20:18:31.000,7620,1319,2020-11-09 20:18:31.000,461,abwLbTlHZz4KuXVVvDacz28dg,204701,237,
3329,34950001,11730024,114,7620,1319,2020-11-09 20:18:31.000,7620,1319,2020-11-09 20:18:31.000,461,abwLbTlHZz4KuXVVvDacz28dg,204701,237,
3330,29610001,1512212,113,7620,1319,2020-11-09 20:18:41.000,7620,1319,2020-11-09 20:18:41.000,461,ab8N1YMOK65mfCZ92GQjfZutU,334801,216,
3331,34340213,10520018,113,7620,1319,2020-11-09 20:18:41.000,7620,1319,2020-11-09 20:18:41.000,461,ab8N1YMOK65mfCZ92GQjfZutU,334801,216,
3332,35080003,11730032,113,7620,1319,2020-11-09 20:18:41.000,7620,1319,2020-11-09 20:18:41.000,461,ab8N1YMOK65mfCZ92GQjfZutU,334801,216,
3333,35080002,11730032,113,7620,1320,2020-11-09 20:19:05.000,7620,1320,2020-11-09 20:19:05.000,461,abWBhFsR29MvXeoQi9OhK4V33,335901,216,
3334,35080004,11730031,116,7620,1320,2020-11-09 20:19:08.000,7620,1320,2020-11-09 20:19:08.000,461,__ANONYMOUS__,131101,216,
3335,22670001,1514517,116,7620,1320,2020-11-09 20:19:08.000,7620,1320,2020-11-09 20:19:08.000,461,__ANONYMOUS__,131101,216,
3336,27510001,1512522,1901,7620,1320,2020-11-09 20:19:09.000,7620,1320,2020-11-09 20:19:09.000,451,__ANONYMOUS__,195401,216,
3337,29610001,1512212,113,7620,1320,2020-11-09 20:19:20.000,7620,1320,2020-11-09 20:19:20.000,461,acEZ0v4NGNEIp4zYaewNdmrtk,103,216,
3338,29610001,1512212,113,7620,1320,2020-11-09 20:19:40.000,7620,1320,2020-11-09 20:19:40.000,461,absDw8bHJLUQrYTkojk40RVRo,334801,216,
3339,34340213,10520018,113,7620,1320,2020-11-09 20:19:40.000,7620,1320,2020-11-09 20:19:40.000,461,absDw8bHJLUQrYTkojk40RVRo,334801,216,
3340,34340180,10520169,2501,7620,1320,2020-11-09 20:19:43.000,7620,1320,2020-11-09 20:19:43.000,451,abEJfMUZSr8vLzbSm6DniEygC,103,259,
3341,30870083,2920079,2501,7620,1320,2020-11-09 20:19:43.000,7620,1320,2020-11-09 20:19:43.000,451,abEJfMUZSr8vLzbSm6DniEygC,103,259,
3342,34510001,11730120,114,7620,1320,2020-11-09 20:19:57.000,7620,1320,2020-11-09 20:19:57.000,461,acdWBtSd9vjbpESVIbWanpdHf,334801,157,
3343,22950001,1515062,114,7620,1320,2020-11-09 20:19:58.000,7620,1320,2020-11-09 20:19:58.000,461,acdWBtSd9vjbpESVIbWanpdHf,334801,157,
132577205,102820001,174930001,3201,8695,1124,2023-10-20 17:03:04.000,8695,1124,2023-10-20 17:03:04.000,463,__ANONYMOUS__,103,171,
3345,29060029,1511577,111,7620,1321,2020-11-09 20:20:17.000,7620,1321,2020-11-09 20:20:17.000,461,aeaAgduGbInudwWTiwkCfkd6c,21601,216,
3346,11790034,1510728,114,7620,1321,2020-11-09 20:20:23.000,7620,1321,2020-11-09 20:20:23.000,461,acdWBtSd9vjbpESVIbWanpdHf,334801,157,
3347,24190001,1510728,114,7620,1321,2020-11-09 20:20:23.000,7620,1321,2020-11-09 20:20:23.000,461,acdWBtSd9vjbpESVIbWanpdHf,334801,157,
3414,29610001,1512212,113,7620,1337,2020-11-09 20:36:11.000,7620,1337,2020-11-09 20:36:11.000,461,aeQF1YqtlbWHlrqucV74QCFea,99701,216,
3415,34340213,10520018,113,7620,1337,2020-11-09 20:36:18.000,7620,1337,2020-11-09 20:36:18.000,461,abLZZT83pitLYkArWX2APcbyB,204401,216,
3416,35080003,11730032,113,7620,1337,2020-11-09 20:36:18.000,7620,1337,2020-11-09 20:36:18.000,461,abLZZT83pitLYkArWX2APcbyB,204401,216,
3417,29610001,1512212,113,7620,1337,2020-11-09 20:36:19.000,7620,1337,2020-11-09 20:36:19.000,461,aczGn2rM5As1sZjaYMiK2xJ06,283901,216,
3418,29600032,1510481,113,7620,1337,2020-11-09 20:36:20.000,7620,1337,2020-11-09 20:36:20.000,461,ablhLFyTciMhmaarN7LIzaGPc,336901,216,
3419,34340213,10520018,113,7620,1337,2020-11-09 20:36:20.000,7620,1337,2020-11-09 20:36:20.000,461,ablhLFyTciMhmaarN7LIzaGPc,336901,216,
3420,29610001,1512212,113,7620,1337,2020-11-09 20:36:21.000,7620,1337,2020-11-09 20:36:21.000,461,ablhLFyTciMhmaarN7LIzaGPc,336901,216,
3421,35090001,11730031,116,7620,1337,2020-11-09 20:36:29.000,7620,1337,2020-11-09 20:36:29.000,461,efIuAOHO5GbKGdJtSbikxOa8y,220901,216,
3424,35080002,11730032,113,7620,1337,2020-11-09 20:36:42.000,7620,1337,2020-11-09 20:36:42.000,461,acaNU9aFZxT4iQCzm7ZX1PgU2,335901,216,
3425,35080002,11730032,113,7620,1337,2020-11-09 20:36:51.000,7620,1337,2020-11-09 20:36:51.000,461,ablhLFyTciMhmaarN7LIzaGPc,336901,216,
3426,30870083,2920079,2501,7620,1337,2020-11-09 20:36:51.000,7620,1337,2020-11-09 20:36:51.000,451,abCrKpxzLe32XrYd2ujep7AVy,103,259,
3427,34340180,10520169,2501,7620,1337,2020-11-09 20:36:55.000,7620,1337,2020-11-09 20:36:55.000,451,ab8JysfSQwJpVAelafKezmL0l,334801,259,
3428,29610001,1512212,113,7620,1337,2020-11-09 20:36:56.000,7620,1337,2020-11-09 20:36:56.000,461,ab9ooVyfaSyArNa2TaQNpUsX4,335901,216,
3429,30870083,2920079,2501,7620,1337,2020-11-09 20:36:58.000,7620,1337,2020-11-09 20:36:58.000,451,__ANONYMOUS__,195101,259,
3430,32670001,7730063,303,7620,1338,2020-11-09 20:37:21.000,7620,1338,2020-11-09 20:37:21.000,461,aeaIEu5OTFKbdqwbcsJFGmyoY,142001,157,
3431,22990001,1514316,303,7620,1338,2020-11-09 20:37:22.000,7620,1338,2020-11-09 20:37:22.000,461,aeaIEu5OTFKbdqwbcsJFGmyoY,142001,157,
3432,29610001,1512212,113,7620,1338,2020-11-09 20:37:55.000,7620,1338,2020-11-09 20:37:55.000,461,ab3LcmVbAQRnFctMn9qb81iQ8,195401,216,
3433,34340192,10520018,113,7620,1338,2020-11-09 20:37:55.000,7620,1338,2020-11-09 20:37:55.000,461,ab3LcmVbAQRnFctMn9qb81iQ8,195401,216,
3434,34340015,10520018,113,7620,1338,2020-11-09 20:37:55.000,7620,1338,2020-11-09 20:37:55.000,461,ab3LcmVbAQRnFctMn9qb81iQ8,195401,216,
3435,30870083,2920079,2501,7620,1339,2020-11-09 20:38:04.000,7620,1339,2020-11-09 20:38:04.000,451,abnObOwQtrPsG9pFdtxokDnd4,334801,259,
3436,32890001,7730026,111,7620,1339,2020-11-09 20:38:09.000,7620,1339,2020-11-09 20:38:09.000,461,bdnjFIkaqp85KyCkUDJrv7Brb,334801,216,
3437,10508,1512664,111,7620,1339,2020-11-09 20:38:09.000,7620,1339,2020-11-09 20:38:09.000,461,bdnjFIkaqp85KyCkUDJrv7Brb,334801,216,
3438,33240002,8330002,111,7620,1339,2020-11-09 20:38:09.000,7620,1339,2020-11-09 20:38:09.000,461,bdnjFIkaqp85KyCkUDJrv7Brb,334801,216,
3805,20870001,10520208,309,7620,1330,2020-11-09 20:29:01.000,7620,1330,2020-11-09 20:29:01.000,463,__ANONYMOUS__,303001,150,
3228,29540001,1515318,1801,7620,1318,2020-11-09 20:17:00.000,7620,1318,2020-11-09 20:17:00.000,461,__ANONYMOUS__,334801,216,
3229,34390002,11730109,1801,7620,1318,2020-11-09 20:17:00.000,7620,1318,2020-11-09 20:17:00.000,461,__ANONYMOUS__,334801,216,
3230,29610001,1512212,113,7620,1318,2020-11-09 20:17:18.000,7620,1318,2020-11-09 20:17:18.000,461,aci9kLmagNQdeJYz5Ae4Vae6X,336801,216,
3231,34340213,10520018,113,7620,1318,2020-11-09 20:17:18.000,7620,1318,2020-11-09 20:17:18.000,461,aci9kLmagNQdeJYz5Ae4Vae6X,336801,216,
3232,34600001,11730018,1801,7620,1318,2020-11-09 20:17:25.000,7620,1318,2020-11-09 20:17:25.000,461,__ANONYMOUS__,334801,216,
3233,17980025,1513241,1801,7620,1318,2020-11-09 20:17:38.000,7620,1318,2020-11-09 20:17:38.000,461,__ANONYMOUS__,334801,216,
3234,35080002,11730032,113,7620,1319,2020-11-09 20:18:03.000,7620,1319,2020-11-09 20:18:03.000,461,aci9kLmagNQdeJYz5Ae4Vae6X,336801,216,
3235,29610001,1512212,113,7620,1319,2020-11-09 20:18:22.000,7620,1319,2020-11-09 20:18:22.000,461,abpozd5MkzIruMUaGT9MtUd2A,210401,216,
3236,34340213,10520018,113,7620,1319,2020-11-09 20:18:22.000,7620,1319,2020-11-09 20:18:22.000,461,abpozd5MkzIruMUaGT9MtUd2A,210401,216,
3237,34340015,10520018,113,7620,1319,2020-11-09 20:18:22.000,7620,1319,2020-11-09 20:18:22.000,461,abpozd5MkzIruMUaGT9MtUd2A,210401,216,
3238,34060001,10520161,2301,7620,1319,2020-11-09 20:18:43.000,7620,1319,2020-11-09 20:18:43.000,461,abdKOS0zfyvZKkLWHUCux3d8q,334801,216,
3239,34340213,10520018,113,7620,1319,2020-11-09 20:18:53.000,7620,1319,2020-11-09 20:18:53.000,461,abJwwTbzm89X1dsQMXjq8vqo8,335901,216,
3240,35080003,11730032,113,7620,1319,2020-11-09 20:18:53.000,7620,1319,2020-11-09 20:18:53.000,461,abJwwTbzm89X1dsQMXjq8vqo8,335901,216,
3241,30350001,1511964,114,7620,1320,2020-11-09 20:19:14.000,7620,1320,2020-11-09 20:19:14.000,461,abNJk5CDzDzxu24UTVenH2TQ6,228901,237,
3242,10632,1513485,114,7620,1320,2020-11-09 20:19:14.000,7620,1320,2020-11-09 20:19:14.000,461,abNJk5CDzDzxu24UTVenH2TQ6,228901,237,
3243,31420020,11730080,1801,7620,1358,2020-11-09 20:57:16.000,7620,1358,2020-11-09 20:57:16.000,461,UNKNOWN_ANONYMOUSID,283902,216,
3244,29540001,1515318,1801,7620,1358,2020-11-09 20:57:16.000,7620,1358,2020-11-09 20:57:16.000,461,UNKNOWN_ANONYMOUSID,283902,216,
3245,32970029,7730041,1801,7620,1358,2020-11-09 20:57:16.000,7620,1358,2020-11-09 20:57:16.000,461,UNKNOWN_ANONYMOUSID,283902,216,
3246,34340183,10520026,1801,7620,1358,2020-11-09 20:57:16.000,7620,1358,2020-11-09 20:57:16.000,461,UNKNOWN_ANONYMOUSID,283902,216,
3247,30870083,2920079,2501,7620,1358,2020-11-09 20:57:26.000,7620,1358,2020-11-09 20:57:26.000,451,acsNtoOh3hLfm3ZxV83oac1YD,228701,259,
3248,2170014,1511901,106,7620,1359,2020-11-09 20:58:02.000,7620,1359,2020-11-09 20:58:02.000,461,bcjaYO7iwNrUjCyemHrmsg9Hf,334801,237,
3249,35100045,11730050,106,7620,1359,2020-11-09 20:58:02.000,7620,1359,2020-11-09 20:58:02.000,461,bcjaYO7iwNrUjCyemHrmsg9Hf,334801,237,
3250,35100162,11730050,106,7620,1359,2020-11-09 20:58:02.000,7620,1359,2020-11-09 20:58:02.000,461,bcjaYO7iwNrUjCyemHrmsg9Hf,334801,237,
3251,30350001,1511964,114,7620,1359,2020-11-09 20:58:11.000,7620,1359,2020-11-09 20:58:11.000,461,ab7PaN5PAfInuCjBicpxKxQnM,226601,237,
3252,34960001,11730024,114,7620,1359,2020-11-09 20:58:11.000,7620,1359,2020-11-09 20:58:11.000,461,ab7PaN5PAfInuCjBicpxKxQnM,226601,237,
3253,15990004,1510211,114,7620,1359,2020-11-09 20:58:11.000,7620,1359,2020-11-09 20:58:11.000,461,ab7PaN5PAfInuCjBicpxKxQnM,226601,237,
3348,23550001,1510728,114,7620,1321,2020-11-09 20:20:23.000,7620,1321,2020-11-09 20:20:23.000,461,acdWBtSd9vjbpESVIbWanpdHf,334801,157,
3349,34060001,10520161,2301,7620,1321,2020-11-09 20:20:27.000,7620,1321,2020-11-09 20:20:27.000,461,cdVBRNA2byfJMGCqaYauiXTvd,195101,216,
3350,33460033,8880052,111,7620,1321,2020-11-09 20:20:32.000,7620,1321,2020-11-09 20:20:32.000,461,acHYNmkq8bROww935J4fZeklQ,334801,216,
3351,30540001,2190042,111,7620,1321,2020-11-09 20:20:32.000,7620,1321,2020-11-09 20:20:32.000,461,acHYNmkq8bROww935J4fZeklQ,334801,216,
3352,34340213,10520018,113,7620,1321,2020-11-09 20:20:32.000,7620,1321,2020-11-09 20:20:32.000,461,abJO4jEWQn3cHl05xQs7dMKfZ,283401,216,
3353,29610001,1512212,113,7620,1321,2020-11-09 20:20:33.000,7620,1321,2020-11-09 20:20:33.000,461,abJO4jEWQn3cHl05xQs7dMKfZ,283401,216,
3354,30220001,1512078,106,7620,1322,2020-11-09 20:21:02.000,7620,1322,2020-11-09 20:21:02.000,461,__ANONYMOUS__,280603,233,
