recommendation_date,site_id,recommender_name,num_recommender_views,num_product_views,num_clicks,num_cart_adds,num_products_purchased,num_orders,std_attributed_revenue
2019-12-22,109,product-to-product-PDP-Full-Predictive,19325,191816,1125,80,13,11,380.374678
2019-12-02,112,Cart-Page-All-Categories,10634,103428,439,78,23,20,920.008391
2019-11-05,109,product-to-product-PDP-Full-Predictive,24400,215530,1172,112,16,14,454.101705
2019-11-16,114,recently-viewed,20,20,0,0,0,0,0.000000
2019-11-14,114,pdp,28,74,0,0,0,0,0.000000
2019-10-28,109,product-to-product-AddToCart,48482,484107,3894,482,76,63,2299.619177
2019-09-12,112,Real-Time-Recommendations-PDP,4318,43176,254,40,12,11,127.701294
2019-09-27,109,product-to-product-PDP-Full-Predictive,34257,341925,1562,253,78,71,2524.098918
2019-09-08,109,product-to-product-PDP-Full-Predictive,25686,256524,1251,125,25,24,271.904599
2020-01-15,109,product-to-product-AddToCart,37728,113435,1836,268,42,38,1152.017157
2019-09-27,109,All-Categories-Home-Page,84,780,0,0,0,0,0.000000
2019-09-08,109,All-Categories-Home-Page,111,1043,0,0,0,0,0.000000
2019-11-03,109,product-to-product-AddToCart,57237,570740,5756,726,116,86,3346.346567
2019-11-05,109,All-Categories-Home-Page,78,765,0,0,0,0,0.000000
2020-01-13,112,Real-Time-Recommendations-PDP,9782,97776,613,121,27,27,879.301784
2019-10-15,109,products-in-all-categories-Cart-Page,3042,30428,44,9,2,2,39.814989
2019-09-18,112,Product-to-product-Algo,15,150,0,0,0,0,0.000000
2019-12-23,109,products-in-all-categories-Cart-Page,1352,13520,35,9,3,3,91.938286
2020-01-19,109,product-to-product-AddToCart,43705,131104,2457,355,53,45,1455.395186
2019-10-14,109,All-Categories-Home-Page,89,828,1,0,0,0,0.000000
2019-09-28,109,All-Categories-Home-Page,82,762,0,0,0,0,0.000000
2019-09-19,109,All-Categories-Home-Page,98,925,0,0,0,0,0.000000
2019-10-13,112,Real-Time-Recommendations-PDP,12515,125138,614,90,24,20,784.049373
2019-12-24,112,Real-Time-Recommendations-Add-to-Cart-Popup,15157,147069,1360,261,48,41,1523.759340
2019-10-31,112,Cart-Page-All-Categories,1893,18923,38,7,1,1,8.250330
2019-09-10,109,All-Categories-Home-Page,103,969,0,0,0,0,0.000000
2019-10-22,112,Cart-Page-All-Categories,2828,28277,60,10,2,2,73.154671
2019-12-05,112,Cart-Page-All-Categories,1845,17239,55,9,4,4,121.232798
2019-11-03,112,Real-Time-Recommendations-PDP,13188,131887,751,100,19,18,545.446494
2019-11-11,112,Cart-Page-All-Categories,3818,38144,156,25,8,7,358.908050
2019-11-12,109,All-Categories-Home-Page,80,781,0,0,0,0,0.000000
2020-04-22,309,Einstein-Cart-Page,899,4494,37,16,2,2,31.910000
2020-04-22,114,PDP-Recommender,6966,68830,132,15,3,3,197.710000
2020-04-22,112,Cart-Page-All-Categories,6718,33590,227,48,13,13,286.160000
2020-04-22,112,Real-Time-Recommendations-PDP,35845,357554,2818,705,195,183,5384.580000
2020-04-22,112,Real-Time-Recommendations-Add-to-Cart-Popup,74873,374321,5764,2129,632,515,17731.390000
2020-04-22,117,Search-Recommender,9,144,1,0,0,0,0.000000
2020-04-22,114,Search-Real-Time,345,4733,4,3,0,0,0.000000
2020-04-22,117,PDP-Real-Time,472,4828,13,3,1,1,13.890000
2020-04-22,114,PDP-Real-time,404,4196,6,3,1,1,56.640000
2020-04-22,117,PDP-Recommender,4323,42874,108,41,13,12,412.220000
2020-04-22,116,PDP-Recommender,3335,33047,55,11,2,2,40.260000
2020-04-22,109,product-to-product-PDP-Full-Predictive,44111,219753,2206,441,93,88,2839.410000
2020-04-24,112,Real-Time-Recommendations-Add-to-Cart-Popup,70375,351868,5594,2106,693,555,19608.470000
2020-04-05,112,Real-Time-Recommendations-Add-to-Cart-Popup,49121,245585,3716,1405,469,388,13500.160000
2020-04-05,121,PDP-RealTime,3901,11703,274,84,5,5,123.410000
2020-04-05,114,PDP-Real-time,324,3223,2,0,0,0,0.000000
2020-04-05,109,product-to-product-PDP-Full-Predictive,35829,178631,2183,507,117,108,2998.670000
2020-04-05,109,products-in-all-categories-Cart-Page,5851,58481,240,44,12,11,291.450000
2020-04-05,114,Search-Real-Time,309,3892,8,4,2,2,151.460000
2020-04-05,117,PDP-Real-Time,285,2963,7,4,0,0,0.000000
2020-04-05,114,PDP-Recommender,5789,57265,115,11,2,1,76.230000
2020-04-05,121,Checkout-Real-Time,951,5706,105,32,8,7,180.100000
2020-04-24,109,products-in-all-categories-Cart-Page,3864,38640,151,40,10,10,223.960000
2020-04-24,114,PDP-Recommender,2,20,0,0,0,0,0.000000
2020-04-24,109,product-to-product-AddToCart,168293,503901,6833,2402,554,460,15140.370000
2020-04-24,121,Search-All-Categ,25,150,2,0,0,0,0.000000
2020-04-24,117,PDP-Recommender,3,30,0,0,0,0,0.000000
2020-04-24,309,Einstein-Cart-Page,725,3625,24,8,1,1,35.070000
2020-04-24,112,Cart-Page-All-Categories,6616,33080,230,49,12,11,287.570000
2020-04-12,116,Add-to-cart-poup,1039,10377,32,7,3,3,78.890000
2020-04-12,112,Real-Time-Recommendations-Add-to-Cart-Popup,48341,241681,3634,1232,411,333,12498.840000
2020-04-12,117,Search-Recommender,20,324,0,0,0,0,0.000000
2020-04-12,116,Search-Recommender,52,624,1,0,0,0,0.000000
2020-04-12,117,PDP-Real-Time,455,4796,11,7,2,2,72.660000
2020-04-12,309,Einstein-Cart-Page,830,4141,26,6,1,1,19.630000
2020-04-12,109,product-to-product-AddToCart,84219,252188,4085,1392,398,337,11274.490000
2020-04-12,109,products-in-all-categories-Cart-Page,6295,62913,322,57,21,20,564.810000
2020-04-12,112,Real-Time-Recommendations-PDP,23151,231263,1673,402,124,113,3927.250000
2020-04-12,116,PDP-Recommender,9133,87819,235,41,8,7,348.000000
2020-04-12,114,Search-Real-Time,410,5515,14,9,0,0,0.000000
2020-04-12,114,PDP-Real-time,511,5190,8,3,0,0,0.000000
2020-04-12,121,Checkout-Real-Time,951,5706,75,27,6,4,71.470000
2020-04-16,112,Real-Time-Recommendations-PDP,25777,256557,2084,535,144,130,4748.810000
2020-04-16,109,product-to-product-AddToCart,69090,206917,3521,1061,242,207,7640.690000
2020-04-16,114,Search-Real-Time,350,4667,6,2,0,0,0.000000
2020-04-16,117,Search-Recommender,9,150,0,0,0,0,0.000000
2020-04-16,116,PDP-Recommender,7074,70163,89,16,6,6,123.220000
2020-04-16,121,Checkout-Real-Time,4025,24150,318,106,25,17,426.660000
2020-04-16,117,PDP-Real-Time,536,5536,12,6,2,2,70.950000
2020-04-16,112,Real-Time-Recommendations-Add-to-Cart-Popup,55225,276088,4289,1495,476,392,14619.120000
2020-04-16,117,PDP-Recommender,4545,45202,152,44,10,10,443.690000
2020-04-16,109,products-in-all-categories-Cart-Page,3910,39072,175,46,7,7,138.400000
2020-04-16,114,PDP-Real-time,381,3740,4,1,0,0,0.000000
2020-04-16,121,PDP-RealTime,10107,30321,577,146,22,13,382.900000
2020-04-16,309,Einstein-Cart-Page,1354,6770,75,34,7,6,169.460000
2020-04-16,109,product-to-product-PDP-Full-Predictive,28262,140972,1596,357,67,61,2159.670000
2020-04-24,109,product-to-product-PDP-Full-Predictive,63716,317931,2804,649,148,135,4421.100000
2020-04-24,121,PDP-RealTime,6965,20893,432,59,6,6,140.600000
2019-09-05,112,Real-Time-Recommendations-Add-to-Cart-Popup,17434,174327,1705,372,84,55,1079.692389
2019-09-06,112,Product-to-product-Algo,9,90,0,0,0,0,0.000000
2020-01-06,109,product-to-product-AddToCart,48881,483152,5273,726,131,97,3765.420352
2020-01-06,112,Real-Time-Recommendations-PDP,9734,97093,599,79,18,17,513.341946
2019-11-13,112,Real-Time-Recommendations-Add-to-Cart-Popup,29431,293764,2972,992,242,192,7439.787947
2020-01-08,109,product-to-product-PDP-Full-Predictive,29808,293866,1583,140,18,16,478.946215
2019-11-13,112,Real-Time-Recommendations-PDP,13824,137884,657,149,34,34,991.847002
2019-11-13,109,product-to-product-AddToCart,43113,429412,4039,611,64,56,1757.519612
2020-01-06,112,Cart-Page-All-Categories,1336,13330,28,7,2,2,40.143150
2020-02-27,112,Cart-Page-All-Categories,1199,5995,46,11,4,3,159.840000
2020-02-27,302,Checkout,0,0,1,0,0,0,0.000000
2020-02-27,309,Einstein-Cart-Page,81,405,3,0,0,0,0.000000
2020-02-27,106,PDP-real-time,2,6,0,0,0,0,0.000000
2020-02-27,109,products-in-all-categories-Cart-Page,1522,15220,56,12,3,3,106.820000
2020-02-27,302,PDP-Real-Time,2,6,0,0,0,0,0.000000
2020-02-27,109,product-to-product-PDP-Full-Predictive,20856,104152,1303,200,35,33,1038.430000
2020-02-27,112,Real-Time-Recommendations-Add-to-Cart-Popup,17471,87296,1300,365,103,79,3266.970000
2020-02-27,121,PDP-RealTime,1,3,0,0,0,0,0.000000
2020-02-27,112,Real-Time-Recommendations-PDP,9200,91889,585,104,29,28,875.110000
2020-02-27,109,product-to-product-AddToCart,43135,129331,2340,650,154,127,4429.360000
2020-04-20,112,Real-Time-Recommendations-Add-to-Cart-Popup,58583,292854,4439,1495,514,444,15268.340000
2020-04-20,109,products-in-all-categories-Cart-Page,3593,35926,206,44,16,14,569.240000
2020-04-20,116,Search-Recommender,44,562,1,0,0,0,0.000000
2020-04-20,117,Search-Recommender,34,551,2,0,0,0,0.000000
2020-04-20,309,Einstein-Cart-Page,927,4628,27,6,2,2,35.590000
2020-04-20,109,product-to-product-PDP-Full-Predictive,40102,199777,1847,335,89,84,2701.780000
2020-04-20,116,Add-to-cart-poup,257,2607,9,0,0,0,0.000000
2020-04-20,114,PDP-Recommender,15722,155725,262,13,3,3,116.010000
2020-04-20,116,Empty-cart-Recommender,102,1630,0,0,0,0,0.000000
2020-04-20,116,PDP-Recommender,5257,51806,138,8,2,2,110.620000
2020-04-20,117,PDP-Real-Time,597,6178,12,5,1,1,25.810000
2020-04-20,121,Checkout-Real-Time,1465,8790,103,31,3,3,62.320000
2020-04-20,112,Cart-Page-All-Categories,4842,24210,163,19,5,5,134.530000
2020-04-20,112,Real-Time-Recommendations-PDP,27946,278912,2208,509,158,147,4777.490000
2020-04-20,114,PDP-Real-time,290,2899,10,5,1,1,18.290000
2020-04-20,121,Search-All-Categ,25,150,1,0,0,0,0.000000
2020-04-20,121,PDP-RealTime,6678,20034,424,47,5,5,107.470000
2020-04-20,109,product-to-product-AddToCart,127771,382002,3766,912,198,171,5974.330000
2020-04-20,117,PDP-Recommender,5283,52602,158,51,12,10,514.300000
2020-01-13,109,product-to-product-AddToCart,40221,397732,3997,671,150,105,4075.079132
2019-10-25,109,product-to-product-PDP-Full-Predictive,34055,304996,1299,110,18,18,741.716371
2019-11-07,112,Real-Time-Recommendations-Add-to-Cart-Popup,19275,191129,1892,450,85,65,2413.645595
2019-12-29,112,Real-Time-Recommendations-Add-to-Cart-Popup,29739,293584,3078,652,139,106,4085.755473
2019-09-24,109,product-to-product-PDP-Full-Predictive,18226,181810,825,74,13,13,487.586289
2020-01-19,112,Real-Time-Recommendations-PDP,14099,139135,969,138,24,24,720.535065
2020-01-01,112,Real-Time-Recommendations-Add-to-Cart-Popup,25396,250073,2614,592,134,114,3860.380741
2019-10-19,112,Cart-Page-All-Categories,1658,16557,37,6,1,1,16.964612
2019-10-13,109,product-to-product-AddToCart,56519,563720,4617,576,113,79,3316.747392
2019-10-25,109,products-in-all-categories-Cart-Page,3417,34180,54,6,3,2,88.463155
2019-09-15,112,Real-Time-Recommendations-PDP,10306,103090,631,112,36,32,984.525045
2019-12-07,112,Real-Time-Recommendations-PDP,14198,130083,790,104,29,27,1061.547562
2019-10-17,112,Cart-Page-All-Categories,2031,20310,39,6,1,1,25.077296
2019-09-26,112,Real-Time-Recommendations-Add-to-Cart-Popup,31176,311747,2899,1060,257,191,7006.895274
2019-12-28,109,products-in-all-categories-Cart-Page,1444,14440,33,6,1,1,51.293495
2019-09-11,112,Product-to-product-Algo,11,109,0,0,0,0,0.000000
2019-09-22,112,Product-to-product-Algo,8,80,0,0,0,0,0.000000
2019-12-31,109,products-in-all-categories-Cart-Page,1128,11280,21,2,1,1,14.906339
2020-01-05,112,Real-Time-Recommendations-Add-to-Cart-Popup,20681,206499,2152,456,101,82,3040.606937
2019-11-02,112,Product-to-product-Algo,9,90,0,0,0,0,0.000000
2019-10-23,109,product-to-product-AddToCart,47215,469553,4107,650,85,59,2410.932079
2019-11-28,112,Real-Time-Recommendations-Add-to-Cart-Popup,101598,980113,10464,5432,1715,1198,49463.318063
2019-10-26,112,Real-Time-Recommendations-Add-to-Cart-Popup,24163,241536,2197,494,108,83,3281.355397
2020-01-17,112,Real-Time-Recommendations-Add-to-Cart-Popup,19540,97743,1452,365,92,81,2647.426098
2019-09-14,112,Cart-Page-All-Categories,1217,12170,21,3,0,0,0.000000
2019-09-24,109,products-in-all-categories-Cart-Page,2863,28627,60,6,2,2,32.191629
2019-11-27,109,product-to-product-AddToCart,153131,1524697,15587,5857,1270,881,35936.851231
2019-09-17,112,Product-to-product-Algo,8,80,0,0,0,0,0.000000
2019-11-01,109,All-Categories-Home-Page,43,420,0,0,0,0,0.000000
2019-11-29,116,PDP-Recommender,0,0,1,0,0,0,0.000000
2019-10-21,109,product-to-product-AddToCart,47703,474591,3890,567,96,64,2931.652442
2019-09-20,112,Product-to-product-Algo,8,80,0,0,0,0,0.000000
2019-10-15,109,product-to-product-PDP-Full-Predictive,24049,238511,876,58,10,10,454.311795
2019-09-15,109,product-to-product-AddToCart,48406,482852,4920,668,86,69,2652.545966
2019-11-20,112,Product-to-product-Algo,12,120,0,0,0,0,0.000000
2019-09-30,112,Real-Time-Recommendations-Add-to-Cart-Popup,24500,244769,2330,586,136,112,3776.284309
2019-11-15,114,recently-viewed,24,24,0,0,0,0,0.000000
2019-12-07,109,product-to-product-AddToCart,43566,432513,4466,535,79,62,2030.142435
2019-09-13,112,Real-Time-Recommendations-Add-to-Cart-Popup,1968,19680,218,28,0,0,0.000000
2019-11-17,112,Cart-Page-All-Categories,1771,17677,72,8,0,0,0.000000
2019-11-24,112,Cart-Page-All-Categories,2481,24182,0,0,0,0,0.000000
2019-10-29,112,Product-to-product-Algo,11,110,0,0,0,0,0.000000
2019-10-11,112,Product-to-product-Algo,13,130,0,0,0,0,0.000000
2019-11-04,109,All-Categories-Home-Page,76,742,0,0,0,0,0.000000
2019-12-13,112,Real-Time-Recommendations-Add-to-Cart-Popup,26452,262909,2603,696,231,187,6762.385107
2019-12-20,112,Real-Time-Recommendations-Add-to-Cart-Popup,22959,220176,2295,603,129,96,3712.920660
2019-09-25,112,Product-to-product-Algo,18,179,0,0,0,0,0.000000
2019-10-23,112,Real-Time-Recommendations-PDP,13333,132216,634,118,27,26,776.594122
2019-09-29,112,Cart-Page-All-Categories,2367,23667,50,8,3,3,102.896245
2019-12-23,109,product-to-product-PDP-Full-Predictive,17689,175684,916,83,10,9,205.211814
2020-01-12,109,products-in-all-categories-Cart-Page,2574,25555,78,11,3,3,78.836495
2019-11-14,109,product-to-product-PDP-Full-Predictive,24010,211958,1165,90,10,9,252.042559
2019-11-27,112,Real-Time-Recommendations-PDP,20852,201482,555,196,41,38,1297.212960
2019-11-14,109,All-Categories-Home-Page,71,694,1,0,0,0,0.000000
2020-01-21,112,Real-Time-Recommendations-PDP,9585,95779,582,92,23,21,666.145061
2019-09-04,112,Real-Time-Recommendations-PDP,9355,93541,467,90,25,22,340.572776
2019-10-21,112,Real-Time-Recommendations-Add-to-Cart-Popup,24374,243437,2191,544,125,94,3549.059841
2019-10-30,109,products-in-all-categories-Cart-Page,5137,51366,109,15,5,5,135.007649
2020-04-20,114,Search-Real-Time,340,4673,15,2,1,1,57.000000
2019-09-30,109,product-to-product-AddToCart,45058,448541,4000,826,197,134,5176.699527
2019-11-10,109,products-in-all-categories-Cart-Page,2802,28020,77,3,0,0,0.000000
2019-12-22,109,products-in-all-categories-Cart-Page,1334,13340,39,9,4,4,178.473016
2019-09-15,112,Real-Time-Recommendations-Add-to-Cart-Popup,18813,188094,1892,433,92,73,2440.039391
2019-10-14,109,products-in-all-categories-Cart-Page,3581,35810,47,5,0,0,0.000000
2019-10-27,112,Product-to-product-Algo,11,110,0,0,0,0,0.000000
2019-09-26,112,Real-Time-Recommendations-PDP,13518,135289,706,180,46,41,1275.788657
2019-09-28,109,products-in-all-categories-Cart-Page,8616,86159,208,19,5,5,126.536794
2019-12-06,109,product-to-product-PDP-Full-Predictive,21672,215293,1095,64,13,11,366.188483
2019-11-04,109,product-to-product-PDP-Full-Predictive,24902,220145,1197,94,14,14,517.971179
2019-12-07,112,Real-Time-Recommendations-Add-to-Cart-Popup,27479,250625,2695,556,151,115,4803.327457
2019-11-18,114,recently-viewed,22,27,1,0,0,0,0.000000
2019-12-25,109,products-in-all-categories-Cart-Page,1383,13830,35,3,2,1,46.475628
2019-09-13,109,product-to-product-AddToCart,32053,320018,3191,626,73,52,2161.929834
2019-09-19,109,products-in-all-categories-Cart-Page,9155,91550,293,35,7,7,212.866246
2019-10-03,112,Cart-Page-All-Categories,536,5359,7,0,0,0,0.000000
2019-11-29,114,recently-viewed,0,0,33,0,0,0,0.000000
2019-12-13,109,product-to-product-AddToCart,48577,481049,4677,544,102,75,2585.195828
2020-01-05,112,Real-Time-Recommendations-PDP,10908,108904,665,100,24,23,748.821559
2019-09-27,109,products-in-all-categories-Cart-Page,9411,94108,187,21,8,8,215.112185
2019-12-26,109,products-in-all-categories-Cart-Page,2013,20130,51,5,1,1,39.342672
2019-11-28,112,Real-Time-Recommendations-PDP,37498,359800,1933,849,278,263,7597.815057
2019-09-08,109,products-in-all-categories-Cart-Page,4553,45530,82,10,2,2,18.160624
2019-12-20,109,product-to-product-AddToCart,30416,301761,3045,424,86,65,2462.709750
2019-10-15,109,All-Categories-Home-Page,88,821,0,0,0,0,0.000000
2019-10-07,112,Cart-Page-All-Categories,1462,14549,32,6,3,3,85.462062
2020-01-09,112,Cart-Page-All-Categories,1257,12542,38,7,1,1,19.157892
2020-01-17,112,Real-Time-Recommendations-PDP,11268,112647,691,107,25,23,723.827941
2019-09-03,109,products-in-all-categories-Cart-Page,3340,33391,60,18,2,2,106.861733
2019-09-07,112,Cart-Page-All-Categories,1644,16408,41,3,0,0,0.000000
2019-10-26,112,Real-Time-Recommendations-PDP,13958,139516,702,107,22,20,898.170780
2019-11-05,109,products-in-all-categories-Cart-Page,5189,51939,123,9,4,4,112.509880
2019-12-12,109,product-to-product-PDP-Full-Predictive,23506,233564,1232,90,13,13,448.540682
2020-01-21,109,product-to-product-AddToCart,39130,117333,2065,291,47,42,1473.989363
2019-09-04,109,product-to-product-AddToCart,36666,365684,3490,636,153,111,1787.947235
2019-11-01,109,product-to-product-PDP-Full-Predictive,20147,177677,1090,65,10,9,289.061460
2019-09-30,112,Real-Time-Recommendations-PDP,12839,128327,712,124,39,35,922.154133
2020-01-20,112,Cart-Page-All-Categories,1219,6095,36,9,2,2,73.711954
2019-09-26,109,product-to-product-AddToCart,49296,492475,5049,515,79,57,2579.426818
2019-11-08,112,Cart-Page-All-Categories,1295,12935,45,9,2,2,48.344675
2020-04-10,112,Real-Time-Recommendations-PDP,23617,235976,1801,429,130,125,4071.500000
2020-04-10,114,Search-Real-Time,455,5975,13,4,1,1,30.600000
2020-04-10,114,PDP-Recommender,7052,69522,119,15,4,4,83.710000
2019-11-26,109,product-to-product-PDP-Full-Predictive,34471,305099,0,0,0,0,0.000000
2020-01-07,112,Cart-Page-All-Categories,1298,12956,32,3,0,0,0.000000
2019-09-13,112,Real-Time-Recommendations-PDP,1183,11830,69,6,1,1,35.694602
2019-12-13,112,Real-Time-Recommendations-PDP,12969,128877,633,150,45,42,1303.916996
2020-01-05,109,product-to-product-AddToCart,55428,545905,5896,909,148,110,3980.912930
2019-09-10,109,products-in-all-categories-Cart-Page,3335,33347,57,5,0,0,0.000000
2019-09-23,112,Cart-Page-All-Categories,3869,38689,80,23,4,4,80.804983
2019-10-23,112,Real-Time-Recommendations-Add-to-Cart-Popup,24566,244004,2289,613,142,108,3987.526819
2019-11-09,112,Cart-Page-All-Categories,1346,13440,35,2,2,2,62.354054
2019-11-28,109,product-to-product-AddToCart,263474,2626368,29436,11601,2966,2071,85902.934426
2020-01-10,112,Cart-Page-All-Categories,1458,14563,42,11,3,3,103.499250
2019-12-04,109,products-in-all-categories-Cart-Page,1636,16360,31,5,2,1,79.359430
2019-12-10,109,products-in-all-categories-Cart-Page,1658,16580,36,7,0,0,0.000000
2019-12-20,112,Real-Time-Recommendations-PDP,11987,115077,631,100,25,22,772.854546
2019-10-01,112,Cart-Page-All-Categories,2210,22100,52,10,3,3,71.377384
2020-01-17,109,product-to-product-AddToCart,41513,124531,2150,352,59,52,1753.016162
2019-10-26,109,product-to-product-AddToCart,48034,479579,4142,552,88,60,2819.630074
2019-11-12,109,products-in-all-categories-Cart-Page,3473,34730,64,7,0,0,0.000000
2019-11-30,109,product-to-product-PDP-Full-Predictive,61469,610668,3478,786,198,185,5740.421748
2019-11-27,112,Real-Time-Recommendations-Add-to-Cart-Popup,52342,505883,2952,1283,293,228,8208.820923
2019-11-16,112,Product-to-product-Algo,8,80,0,0,0,0,0.000000
2019-12-09,112,Cart-Page-All-Categories,1897,17788,70,13,3,3,117.517859
2020-04-22,121,PDP-RealTime,6181,18543,333,48,6,5,167.890000
2019-10-24,109,products-in-all-categories-Cart-Page,2745,27450,64,1,0,0,0.000000
2019-09-22,109,product-to-product-PDP-Full-Predictive,36912,368655,1680,240,44,43,1032.453908
2019-09-21,112,Real-Time-Recommendations-Add-to-Cart-Popup,26321,262899,2659,858,199,153,5291.652025
2019-10-28,112,Cart-Page-All-Categories,2385,23429,46,4,0,0,0.000000
2019-11-06,109,product-to-product-AddToCart,44474,442953,4061,567,130,92,3628.566842
2020-04-22,116,Search-Recommender,49,608,1,0,0,0,0.000000
2019-11-21,109,products-in-all-categories-Cart-Page,1820,18200,0,0,0,0,0.000000
2019-12-02,109,product-to-product-AddToCart,138759,1381443,14125,4256,1243,878,31780.446509
2019-12-11,112,Real-Time-Recommendations-Add-to-Cart-Popup,27665,271969,2785,596,192,158,5927.575886
2019-11-02,109,product-to-product-PDP-Full-Predictive,23066,203705,1189,101,15,15,523.964961
2019-09-16,109,products-in-all-categories-Cart-Page,3392,33920,58,2,1,1,16.969600
2020-01-15,112,Cart-Page-All-Categories,1099,5500,36,4,1,1,20.705193
2019-12-24,112,Cart-Page-All-Categories,794,7786,22,3,2,2,47.660887
2019-09-17,109,product-to-product-PDP-Full-Predictive,25533,254939,1152,185,34,33,942.229727
2020-01-03,109,product-to-product-AddToCart,44340,438756,5020,531,67,49,1703.353685
