recommendation_date,site_id,num_recommender_views,num_product_views,num_clicks,num_cart_adds,num_products_purchased,num_orders,std_attributed_revenue
2022-09-10,3203,985,8073,30,32,1,1,45.830000
2022-12-08,5003,2197,21960,107,0,0,0,0.000000
2022-09-16,4601,247,1396,6,2,1,1,30.900000
2022-09-16,3201,4655,27928,173,40,4,4,168.140000
2022-09-16,4701,341,2172,9,0,0,0,0.000000
2022-12-08,4301,1215,6962,32,12,6,6,196.640000
2022-12-08,2301,17441,174224,1033,440,88,44,577.990000
2022-09-16,5003,1727,17270,40,0,0,0,0.000000
2022-09-16,3801,2930,16603,35,5,5,5,280.210000
2022-09-16,4301,336,2079,11,0,0,0,0.000000
2022-09-16,5001,968,5598,28,13,1,1,88.970000
2022-09-16,3401,810,4284,13,5,0,0,0.000000
2022-11-02,4801,2294,12640,136,36,1,1,29.760000
2022-09-16,3901,721,4326,23,10,0,0,0.000000
2022-09-16,3604,400,3983,24,5,1,1,36.130000
2022-11-02,3604,751,7515,54,1,0,0,0.000000
2022-09-16,3001,1043,5620,20,0,0,0,0.000000
2022-11-02,5701,270,645,24,7,2,2,91.970000
2022-12-08,5002,9734,96985,599,158,21,15,224.380000
2022-12-08,3201,4104,24617,135,20,3,3,121.960000
2022-05-20,3701,8599,47749,219,87,13,13,1110.770000
2022-05-20,4701,509,3037,12,0,0,0,0.000000
2022-05-19,2401,2998,29755,103,29,12,5,69.940000
2022-05-19,2301,5096,50957,146,64,13,7,101.830000
2022-05-19,3001,61,608,3,0,0,0,0.000000
2022-05-19,3301,1076,5312,27,7,1,1,77.650000
2022-05-19,3401,2111,10266,29,6,0,0,0.000000
2022-05-21,3203,1230,10375,57,65,1,1,103.330000
2022-05-21,3701,4307,29772,123,46,5,4,409.050000
2022-05-21,3901,306,1836,18,14,4,3,810.930000
2022-08-27,3201,2631,15788,76,10,1,1,18.850000
2022-08-27,5002,3803,37985,221,75,5,3,32.040000
2022-08-27,2401,4093,40764,159,43,8,5,62.880000
2022-05-20,5001,708,3046,13,5,1,1,84.550000
2022-08-27,3205,751,3923,22,16,2,2,64.750000
2022-05-22,3001,42,416,3,4,1,1,53.200000
2022-08-27,3801,2293,13305,38,4,2,2,67.240000
2022-08-27,3204,303,1818,14,9,3,3,213.450000
2022-08-27,4301,337,1906,13,1,1,1,34.450000
2022-08-27,3401,392,2164,6,1,0,0,0.000000
2022-08-27,4801,1560,8303,50,20,3,3,212.640000
2022-08-27,3602,676,6136,29,3,1,1,131.420000
2022-05-21,4601,169,887,2,0,0,0,0.000000
2022-05-21,4801,991,5110,49,16,1,1,48.360000
2022-05-21,2501,4252,20512,87,61,5,4,240.900000
2022-05-22,4201,1818,13703,76,24,5,5,180.670000
2022-05-21,3202,1330,7964,43,3,1,1,25.210000
2022-05-20,4601,151,773,6,1,0,0,0.000000
2022-05-21,2301,6057,60581,223,102,7,6,35.790000
2022-05-21,3001,65,646,2,1,0,0,0.000000
2022-05-20,4501,424,3548,17,6,1,1,41.660000
2022-05-20,3203,980,7959,32,80,2,2,83.290000
2022-05-20,3202,704,4218,19,1,0,0,0.000000
2022-05-20,3205,1115,5724,29,29,5,4,234.330000
2022-05-20,3301,2057,10368,89,38,2,2,160.540000
2022-05-21,4501,609,4910,13,4,1,1,59.580000
2022-05-20,3001,103,1018,5,3,2,2,112.010000
2022-05-20,5003,1585,15835,49,0,0,0,0.000000
2022-05-20,4401,797,4311,16,5,0,0,0.000000
2022-05-20,109,1370,4763,38,5,0,0,0.000000
2022-05-20,2401,2621,25988,87,18,2,1,4.140000
2022-05-20,3002,3124,29734,55,16,1,1,83.290000
2022-05-20,3401,4546,21608,47,8,1,1,315.700000
2022-05-20,4801,1444,7208,50,19,3,3,117.950000
2022-05-20,2501,3275,15901,56,110,12,11,520.720000
2022-05-20,3901,303,1816,25,9,3,3,655.190000
2022-05-20,4201,2674,20805,110,40,7,7,418.010000
2022-05-20,5002,5059,50556,319,96,12,7,98.480000
2022-05-20,2301,6004,60004,224,127,17,10,81.960000
2022-05-19,3701,14775,76259,353,132,17,15,1239.990000
2022-05-20,3801,3749,19801,83,9,3,3,151.300000
2022-08-27,3604,559,5589,29,10,0,0,0.000000
2022-11-01,4101,17973,179160,1898,240,44,31,1653.740000
2022-05-22,3002,2995,28756,33,3,0,0,0.000000
2022-05-22,3401,1538,7586,19,0,0,0,0.000000
2022-05-22,2301,8191,81850,328,140,29,19,171.290000
2022-05-22,3801,2918,15415,67,7,2,2,134.990000
2022-05-22,2501,3566,17383,74,60,12,12,391.900000
2022-05-22,3202,1409,8446,62,7,0,0,0.000000
2022-05-21,5001,849,3746,14,4,0,0,0.000000
2022-05-21,2401,3037,30187,123,47,9,4,91.490000
2022-05-21,5002,4877,48736,358,86,5,5,59.410000
2022-05-21,109,1628,5642,61,14,4,3,200.820000
2022-05-21,4401,955,5290,29,17,1,1,191.800000
2022-05-21,3301,819,4242,44,12,1,1,23.970000
2022-05-21,4201,1893,14307,90,22,3,3,337.190000
2022-05-21,3205,1610,8081,34,33,5,4,165.570000
2022-05-21,3801,3195,17014,60,4,3,3,89.670000
2022-05-21,4701,601,3602,17,3,0,0,0.000000
2022-05-21,3401,1517,7496,15,0,0,0,0.000000
2022-05-21,5003,2933,29328,44,0,0,0,0.000000
2022-05-22,3701,3044,21183,68,36,1,1,20.830000
2022-05-21,3002,2413,22802,40,2,1,1,37.500000
2022-05-22,3301,706,3718,36,3,0,0,0.000000
2022-05-22,109,1444,5187,59,10,1,1,25.620000
2022-05-22,2401,3948,39288,176,48,9,7,90.260000
2022-05-22,4501,756,6304,26,6,1,1,26.250000
2022-05-22,4701,777,4651,20,6,0,0,0.000000
2022-11-01,3801,32813,186537,975,462,67,67,13688.070000
2022-11-01,3202,1884,11302,49,714,2,2,69.080000
2022-12-08,3901,2289,12237,81,21,2,2,149.570000
2022-12-08,3202,5280,31676,189,185,10,9,578.950000
2023-07-25,3002,787,4351,15,4,0,0,0.000000
2022-09-11,109,974,3651,26,5,0,0,0.000000
2022-05-23,4401,2850,13044,75,49,2,2,442.200000
2022-05-23,3203,1017,8559,31,12,3,3,187.680000
2022-05-24,3301,1059,5508,57,14,5,4,200.560000
2022-05-23,3002,3713,34717,78,11,2,2,141.850000
2022-05-23,3401,1549,7670,10,0,0,0,0.000000
2022-05-23,2301,7286,72828,276,173,27,12,184.590000
2022-05-23,109,18590,61807,560,283,90,75,3960.190000
2022-05-23,5001,1248,5448,25,5,1,1,54.430000
2022-05-23,3001,72,700,3,3,1,1,53.360000
2022-05-22,4401,769,3987,21,20,2,2,148.230000
2022-05-22,5002,4723,47169,387,98,10,9,89.820000
2022-05-22,4601,199,1252,4,2,0,0,0.000000
2022-05-22,3901,267,1602,12,7,0,0,0.000000
2022-05-22,3205,2703,13524,61,114,8,7,398.760000
2022-05-22,5003,1646,16460,52,0,0,0,0.000000
2022-05-22,3203,1134,9176,46,53,3,3,149.760000
2022-05-22,4801,951,4692,26,4,1,1,25.620000
2022-05-22,5001,838,3674,21,7,1,1,109.580000
2022-05-23,3801,2925,15551,56,6,2,2,103.750000
2022-05-24,5002,6529,65228,457,154,29,22,289.370000
2022-05-24,109,22986,75650,1138,517,133,104,5054.950000
2022-05-25,3301,1213,6156,57,21,2,2,158.390000
2022-05-25,5002,6615,66106,431,136,21,15,178.730000
2022-05-25,4601,165,935,6,1,1,1,37.380000
2022-05-25,5001,900,3942,14,12,1,1,157.000000
2022-05-25,2501,2622,13209,54,42,2,2,60.310000
2022-05-25,4301,844,4695,17,2,0,0,0.000000
2022-05-25,2401,3594,35724,153,43,8,5,59.480000
2023-05-10,5501,466,1506,12,4,0,0,0.000000
2023-05-10,5001,2371,14216,44,7,0,0,0.000000
2023-02-25,109,5,25,0,0,0,0,0.000000
2022-05-23,5002,10066,100594,662,154,29,16,216.330000
2022-05-23,3202,1486,8907,55,10,2,1,83.580000
2022-05-24,4801,1454,7504,68,21,4,4,178.850000
2022-05-23,4801,1196,5934,44,12,1,1,25.860000
2022-05-23,3205,750,4460,28,35,2,2,50.060000
2022-05-23,4701,816,4896,30,2,0,0,0.000000
2022-05-23,4501,1151,10542,7,3,0,0,0.000000
2022-05-23,4601,216,1178,10,1,0,0,0.000000
2022-05-23,3901,330,1980,21,13,5,4,714.860000
2022-05-23,3701,4195,29458,139,37,3,3,123.700000
2022-05-23,3301,673,3492,22,7,1,1,40.210000
2022-05-23,4201,755,5086,37,4,3,3,111.570000
2022-05-23,2501,3106,15628,80,63,15,13,461.960000
2022-05-23,2401,3395,33726,202,61,15,7,134.420000
2022-05-23,5003,1650,16492,66,0,0,0,0.000000
2022-05-24,2401,3597,35647,144,22,6,3,54.700000
2022-05-24,2501,2896,14519,68,50,11,10,394.490000
2022-05-24,3401,1563,7782,22,2,1,1,52.070000
2022-05-24,4501,1494,13257,36,10,3,2,168.690000
2022-05-24,5003,2945,29424,45,0,0,0,0.000000
2022-05-24,4701,779,4670,22,0,0,0,0.000000
2022-05-24,3002,3078,28993,61,11,2,2,164.970000
2022-05-24,2301,6372,63723,181,77,12,7,139.870000
2022-05-24,4601,175,1040,9,1,0,0,0.000000
2023-02-25,2703,979,2980,21,9,2,2,39.640000
2022-05-24,3701,3065,21852,101,32,1,1,77.500000
2022-05-24,3205,628,4076,12,11,0,0,0.000000
2022-05-24,3001,89,886,1,0,0,0,0.000000
2022-05-24,3203,1272,10680,30,44,3,3,115.460000
2022-05-24,3801,2753,14662,68,15,4,4,270.190000
2023-03-11,3604,1145,7790,54,25,0,0,0.000000
2022-05-24,5001,770,3440,13,2,0,0,0.000000
2022-05-24,4401,1063,5674,36,10,0,0,0.000000
2022-05-24,3901,267,1602,16,9,0,0,0.000000
2022-05-24,3202,2407,14423,107,9,2,2,93.350000
2022-05-24,4201,1119,7301,49,7,0,0,0.000000
2023-03-11,5001,4306,24857,97,26,2,2,115.320000
2023-02-25,5501,1072,3547,22,10,2,2,100.050000
2023-02-25,3201,8691,38803,179,33,4,4,199.840000
2023-02-25,2704,653,3638,11,2,1,1,155.740000
2023-02-25,3203,2017,9467,46,90,8,7,387.490000
2023-02-25,2301,23410,139434,815,395,80,33,526.540000
2023-02-25,2501,8858,39072,204,229,26,25,1070.430000
2023-02-25,2401,3776,25438,109,34,3,2,41.900000
2022-08-28,3901,215,1290,3,3,0,0,0.000000
2023-03-11,4301,2091,8517,43,13,3,3,173.110000
2023-05-10,3604,694,4839,23,6,0,0,0.000000
2023-05-10,2301,19643,134685,687,375,47,27,342.010000
2023-07-25,3601,56,271,3,7,1,1,146.310000
2023-07-25,4701,292,1475,12,0,0,0,0.000000
2023-03-20,5003,2630,26207,93,0,0,0,0.000000
2023-03-20,4401,4391,23368,86,28,1,1,34.840000
2023-03-20,3701,4187,25499,83,8,0,0,0.000000
2022-05-26,109,12770,41969,597,244,73,58,3111.190000
2022-05-26,5003,1702,17020,62,0,0,0,0.000000
2022-05-26,2301,6700,67001,186,101,12,8,112.520000
2022-05-26,2401,3827,38118,162,48,16,10,142.730000
2022-05-26,3205,478,2730,23,19,3,1,136.120000
2022-05-26,3801,3651,18896,111,55,6,6,706.380000
2022-05-26,4201,834,5439,21,0,0,0,0.000000
2022-05-26,4301,1314,7318,32,6,0,0,0.000000
2022-05-26,3202,1329,7972,39,3,1,1,41.340000
2022-05-26,3701,2983,21664,107,31,4,4,150.210000
2022-05-26,3002,3732,35478,108,19,2,2,240.100000
2022-05-26,5002,5404,54034,340,120,26,20,231.520000
2022-05-26,3203,1095,9250,49,69,6,6,278.480000
2022-09-11,5003,1872,18711,71,0,0,0,0.000000
2022-05-26,4501,601,5208,14,6,2,2,82.110000
2022-05-27,3401,1668,8246,29,2,1,1,36.280000
2022-05-25,3401,1534,7665,33,3,0,0,0.000000
2022-05-25,3701,2988,21688,82,30,2,2,92.460000
2022-05-25,5003,1580,15800,74,0,0,0,0.000000
2022-05-27,3203,795,6503,23,10,1,1,57.990000
2022-05-25,4801,1178,5952,40,14,3,3,104.510000
2022-05-25,3801,4302,22270,126,47,3,3,318.160000
2022-05-25,4701,623,3738,26,1,0,0,0.000000
2022-05-25,3205,866,6036,24,29,1,1,91.750000
2022-05-25,3001,62,619,2,0,0,0,0.000000
2022-08-28,3203,1307,9411,42,15,6,4,302.470000
2022-05-25,3203,887,7364,43,42,6,5,269.510000
2022-05-25,3901,636,3803,19,4,0,0,0.000000
2022-05-25,3002,3150,28944,100,10,3,3,165.750000
2022-05-27,4301,1239,6722,24,7,3,3,84.500000
2022-05-25,4501,768,6653,5,0,0,0,0.000000
2022-05-25,4401,722,3696,13,3,0,0,0.000000
2022-05-25,109,12287,40124,573,256,77,59,3001.100000
2022-05-25,4201,1073,7081,34,6,1,1,98.300000
2022-05-25,2301,5472,54659,189,79,18,10,145.480000
2022-05-25,3202,1794,10761,58,10,0,0,0.000000
2022-11-02,2501,7055,43240,203,261,11,10,395.390000
2022-05-27,2301,6558,65553,239,101,14,12,119.370000
2022-05-26,3901,386,2316,8,10,2,2,484.160000
2022-05-26,3001,82,817,7,1,0,0,0.000000
2022-05-27,3202,1302,7803,36,6,0,0,0.000000
2022-05-26,4401,736,3858,18,16,1,1,32.810000
2022-05-26,4601,520,3010,9,2,1,1,20.990000
2022-05-26,4801,1145,5952,46,10,3,2,155.230000
2022-05-26,4701,702,4203,21,2,1,1,24.000000
2022-05-26,3401,1459,7242,20,3,1,1,29.770000
2022-05-26,5001,786,3406,13,9,2,2,119.670000
2022-05-27,5001,871,3848,18,9,1,1,84.690000
2022-05-27,5002,5266,52633,319,89,16,9,121.150000
2022-05-27,2501,2547,12687,58,66,10,8,425.710000
2022-05-27,4701,770,4620,34,6,0,0,0.000000
2022-05-26,2501,3182,15924,58,46,9,9,387.550000
2022-05-27,2401,2706,26922,106,35,5,3,35.710000
2022-05-26,3301,983,5094,37,11,3,2,204.970000
2022-05-27,4501,782,6917,8,2,1,1,26.250000
2022-05-27,5003,1494,14936,63,0,0,0,0.000000
2022-11-02,5001,8262,64028,213,114,8,6,354.610000
2022-05-27,3001,65,650,5,6,2,2,86.170000
2022-05-27,109,8328,27258,357,162,52,41,1998.640000
2022-09-11,3203,998,8025,37,59,3,2,169.160000
2022-09-11,3604,787,7673,58,15,0,0,0.000000
2022-09-11,3001,594,3164,4,1,0,0,0.000000
2022-09-11,4802,2008,9987,28,6,0,0,0.000000
2022-09-11,3401,931,5032,20,0,0,0,0.000000
2022-09-11,4501,381,3506,17,0,0,0,0.000000
2022-09-11,4801,2105,11674,121,19,2,2,161.650000
2022-09-11,4601,141,838,6,2,0,0,0.000000
2022-09-11,2501,3627,21120,130,109,22,19,706.280000
2022-09-11,5001,1096,5739,13,13,0,0,0.000000
2022-09-11,3002,1676,13242,38,14,3,3,279.160000
2022-09-11,2401,2187,21779,69,28,3,2,22.720000
2022-09-16,3205,812,6143,54,31,2,1,36.890000
2022-09-16,2501,3759,22066,118,100,13,12,502.860000
2022-09-16,4802,2736,13080,44,16,2,2,83.860000
2023-02-25,3001,769,3334,20,7,0,0,0.000000
2023-02-25,4701,830,4175,32,2,0,0,0.000000
2023-02-25,3401,1637,6593,38,3,0,0,0.000000
2023-02-25,3602,935,5316,19,48,0,0,0.000000
2022-12-09,3002,1755,12733,37,11,3,3,273.400000
2022-12-09,3203,2094,15952,65,38,2,2,80.030000
2022-12-09,3201,6134,36804,278,67,14,13,499.460000
2022-12-09,3604,650,6483,33,7,1,1,138.700000
2022-12-09,3001,1916,10446,86,16,4,4,215.980000
2023-02-25,3202,2631,12009,71,23,2,2,82.630000
2023-02-25,4401,2614,13994,62,22,2,2,61.070000
2022-09-19,2501,4070,24136,129,93,15,14,637.830000
2022-09-19,3701,2640,20964,60,8,1,1,137.110000
2022-05-27,4201,785,5103,20,0,0,0,0.000000
2022-05-27,4801,1185,6050,80,33,2,2,103.410000
2022-05-27,3002,3412,32741,75,6,0,0,0.000000
2022-05-27,4601,217,1141,10,3,0,0,0.000000
2022-05-27,3801,3817,19612,100,37,2,2,101.840000
2022-05-27,3701,2545,18453,67,21,4,4,221.110000
2022-05-27,3205,393,2372,9,12,1,1,45.080000
2022-05-27,3301,1055,5442,54,14,2,2,149.930000
2022-05-27,4401,603,3039,16,6,1,1,29.540000
2022-05-27,3901,405,2430,9,4,1,1,95.080000
2022-08-24,3201,5529,33170,155,60,3,3,165.780000
2022-09-11,3301,970,5164,57,10,1,1,72.100000
2022-09-11,3202,1463,8777,33,3,2,2,96.690000
2022-09-11,4401,1957,14344,74,29,3,2,220.490000
2022-09-11,3201,2321,13926,84,6,0,0,0.000000
2022-09-11,4201,815,6125,40,5,0,0,0.000000
2022-09-11,3701,3326,24475,88,30,3,3,136.130000
2022-05-30,3701,2059,16083,49,14,2,2,57.110000
2022-09-11,4101,12658,125985,1206,192,34,29,1224.550000
2022-05-30,3001,71,708,3,0,0,0,0.000000
2022-05-30,4601,241,1263,14,5,1,1,53.720000
2022-05-30,3301,1313,6711,59,20,3,3,116.320000
2022-05-30,2401,3209,31877,132,28,3,2,22.190000
2022-05-30,3205,457,2582,10,20,1,1,18.040000
2022-05-30,5003,1880,18770,68,0,0,0,0.000000
2022-09-11,3801,3273,18974,76,13,4,2,359.110000
2022-09-11,3901,446,2676,8,0,0,0,0.000000
2022-09-11,2301,21604,216130,1422,571,92,49,729.690000
2022-09-11,3204,275,1650,16,5,2,2,111.770000
2022-09-11,3602,737,6559,53,6,1,1,131.420000
2022-09-11,3205,448,2549,13,9,2,2,118.450000
2022-09-11,4301,197,1200,4,0,0,0,0.000000
2022-09-11,5002,5948,59504,364,116,11,4,97.910000
2022-05-28,3901,331,1986,3,0,0,0,0.000000
2022-05-28,3001,97,967,5,0,0,0,0.000000
2022-05-28,2501,6908,31669,129,190,16,14,849.100000
2022-05-28,3203,736,6041,24,25,2,2,105.830000
2022-05-28,4201,870,5536,28,6,1,1,106.610000
2022-05-28,4701,661,3953,15,3,1,1,81.820000
2022-05-28,5002,4454,44540,274,65,11,8,99.260000
2022-05-28,2401,2690,26762,96,37,9,3,77.250000
2022-05-28,109,16797,55298,498,227,66,52,2674.800000
2022-05-28,4601,241,1288,5,2,0,0,0.000000
2022-05-28,3701,2218,16560,41,15,2,2,92.080000
2022-05-28,2301,6449,64475,311,139,18,13,175.630000
2022-05-28,3301,1042,5306,50,9,1,1,107.910000
2022-05-28,5003,3104,31040,55,0,0,0,0.000000
2022-05-28,3401,1491,7359,35,6,0,0,0.000000
2022-05-28,4301,700,3739,12,1,0,0,0.000000
2022-05-28,4801,946,4924,51,13,0,0,0.000000
2022-05-28,4501,557,4742,10,2,2,2,136.250000
2022-05-28,5001,6583,27962,218,82,8,6,354.140000
2022-05-28,4401,469,2547,13,5,0,0,0.000000
2022-05-28,3002,3035,28875,53,7,0,0,0.000000
2022-05-28,3202,1328,7968,44,5,2,2,60.330000
2022-05-28,3205,457,2845,19,14,2,2,131.140000
2022-05-28,3801,2440,12828,33,9,2,2,120.670000
2022-09-11,4701,667,4274,33,7,0,0,0.000000
2022-05-29,5002,5065,50691,304,96,8,8,83.790000
2022-05-29,4201,1004,6463,22,4,1,1,37.600000
2022-05-29,3301,1316,6786,62,13,0,0,0.000000
2022-05-29,3205,529,3064,28,17,0,0,0.000000
2022-05-29,3202,1600,9591,60,11,3,3,94.620000
2022-05-29,109,12653,41289,453,192,74,61,3059.770000
2022-05-29,4701,925,5542,36,11,0,0,0.000000
2022-05-29,4601,277,1581,9,1,0,0,0.000000
2022-05-29,5001,4291,18242,146,46,13,11,661.750000
2022-05-29,4301,1017,5453,23,10,1,1,61.340000
2022-05-29,3901,319,1914,5,1,0,0,0.000000
2022-05-29,3701,2582,19015,93,18,5,5,316.560000
2022-05-29,2301,7379,73795,239,114,6,6,31.670000
2022-05-29,2401,3208,31942,124,36,7,2,65.400000
2022-05-29,3401,1567,7796,31,5,1,1,26.450000
2022-05-29,5003,3242,32420,80,0,0,0,0.000000
2022-05-29,3002,3179,28926,97,13,1,1,75.000000
2022-05-29,3203,1062,8803,47,76,6,5,362.680000
2022-05-29,3801,2856,14999,63,34,6,4,347.890000
2022-05-29,4501,764,6246,18,7,1,1,26.250000
2022-05-29,2501,5939,28186,140,199,20,20,1333.320000
2022-05-29,4401,498,2779,16,4,1,1,9.760000
2022-05-29,3001,88,879,4,3,2,2,61.820000
2022-05-29,4801,1016,5264,54,15,1,1,36.890000
2022-11-02,3204,229,1374,12,8,2,2,112.640000
2022-11-02,3801,29179,170306,1097,371,46,45,8692.740000
2022-11-02,3401,1239,6830,49,1,1,1,52.090000
2022-11-02,5003,1997,19970,86,0,0,0,0.000000
2022-11-02,3002,972,7962,15,2,2,2,183.390000
2022-11-02,4401,11127,74530,681,212,24,24,2857.510000
2022-05-31,3701,1810,14666,60,10,0,0,0.000000
2022-06-01,3701,1953,15957,32,3,0,0,0.000000
2022-06-01,4801,1294,6576,54,13,5,4,239.090000
2022-05-30,109,2672,9026,55,14,4,4,95.510000
2022-05-30,4701,1126,6748,65,12,1,1,82.280000
2022-05-30,2301,8648,86463,325,209,37,22,276.880000
2022-08-28,4501,177,1626,6,0,0,0,0.000000
2022-11-02,3001,638,3478,16,0,0,0,0.000000
2022-11-02,3202,1473,8833,67,413,1,1,25.630000
2022-11-02,3301,1403,7576,69,17,3,2,134.050000
2022-05-31,4701,1024,6141,43,9,3,3,220.470000
2022-05-31,4401,439,2617,13,2,0,0,0.000000
2022-05-31,3401,1508,7462,22,0,0,0,0.000000
2022-05-31,3301,1432,7426,65,20,2,2,167.030000
2022-05-30,5001,2866,12208,104,43,1,1,77.970000
2022-05-31,3901,323,1938,17,2,0,0,0.000000
2022-05-30,3401,1657,8370,33,3,0,0,0.000000
2022-05-30,4401,510,2995,6,0,0,0,0.000000
2022-05-30,3202,1633,9794,58,11,3,3,165.470000
2022-06-01,3202,1516,9089,42,7,1,1,52.050000
2022-05-30,3203,939,8328,45,10,2,2,146.760000
2022-11-02,4701,638,4061,41,0,0,0,0.000000
2022-06-01,4401,943,5169,35,14,4,4,461.410000
2022-06-01,4301,1006,5502,23,3,0,0,0.000000
2022-05-30,4801,1090,5680,55,13,4,3,152.780000
2022-05-30,4301,957,5118,24,9,1,1,63.910000
2022-11-02,4201,1018,8363,28,12,0,0,0.000000
2022-05-30,4201,1213,7824,35,3,0,0,0.000000
2022-05-30,3002,1698,15323,35,2,1,1,104.160000
2022-05-30,4501,419,3673,14,1,0,0,0.000000
2022-05-30,3901,416,2496,11,3,1,1,82.400000
2022-11-02,4802,3294,16968,99,17,5,3,158.960000
2022-11-02,4101,18177,180751,1959,272,40,33,1541.510000
2022-11-02,4301,408,2369,8,1,1,1,26.900000
2022-11-02,2401,2809,27952,134,33,7,6,70.020000
2022-11-02,3205,2635,19865,136,92,6,6,341.160000
2022-11-02,3901,3737,18165,113,54,6,5,501.920000
2022-11-02,4601,326,1604,13,2,0,0,0.000000
2022-11-02,2301,17002,170094,1056,505,67,42,529.630000
2022-11-02,4501,1301,11218,59,13,2,2,81.280000
2022-11-02,3201,4507,27041,114,14,2,2,74.420000
2022-11-02,3203,2473,20917,66,64,4,4,190.060000
2022-05-31,3204,23,138,1,0,0,0,0.000000
2022-05-30,2501,5534,25976,119,296,24,23,1406.410000
2022-05-31,109,2289,7756,95,28,5,3,200.650000
2022-05-31,2501,5689,26810,119,146,17,17,1038.760000
2022-05-31,3801,4381,22998,112,51,10,9,494.500000
2022-05-31,3203,914,7908,40,7,0,0,0.000000
2022-05-31,4801,1273,6574,63,14,2,2,159.000000
2022-05-31,4301,1146,6288,19,5,1,1,38.620000
2022-05-31,2301,8942,89305,347,141,22,15,185.010000
2022-05-31,3205,372,2186,19,20,0,0,0.000000
2022-05-31,4601,233,1374,8,2,0,0,0.000000
2022-05-31,5001,1355,5820,71,29,1,1,41.620000
2022-05-31,5003,1797,17962,70,0,0,0,0.000000
2022-05-31,4201,1166,7468,36,2,0,0,0.000000
2022-05-31,3001,523,4257,27,2,1,1,27.360000
2022-05-31,3202,1889,11315,63,9,1,1,25.180000
2022-05-31,5002,4545,45442,274,89,20,13,167.470000
2022-05-31,4501,1823,17265,25,2,0,0,0.000000
2022-05-31,2401,3540,35086,196,56,19,10,156.760000
2022-05-31,3002,1523,13069,45,8,0,0,0.000000
2022-11-02,3701,6665,48794,144,30,2,2,191.720000
2022-11-02,3602,633,5864,40,5,1,1,131.460000
2022-11-02,5002,6136,61177,358,96,16,12,173.120000
2022-11-02,109,4,16,0,0,0,0,0.000000
2023-05-10,4101,17406,110453,698,99,11,10,391.700000
2023-05-10,3701,6542,38135,140,22,2,2,195.880000
2023-02-25,3701,4119,22511,82,22,1,1,120.150000
2022-05-30,5002,6223,62251,371,147,24,14,234.070000
2022-05-30,3801,2818,15285,73,25,5,5,523.440000
2022-06-01,3301,1114,5706,50,5,0,0,0.000000
2022-06-01,5003,1500,15000,50,0,0,0,0.000000
2022-06-01,4701,1039,6229,53,5,2,2,87.580000
2022-06-01,3204,219,1314,9,1,0,0,0.000000
2022-06-01,2401,3280,32576,166,82,13,9,88.560000
2022-06-01,2501,5487,25523,104,190,15,14,852.720000
2022-06-01,3801,3353,17492,72,21,3,3,311.920000
2022-06-01,3901,274,1644,10,5,1,1,47.480000
2022-06-01,5001,1547,6658,56,22,3,3,173.300000
2022-06-01,2301,8532,85262,367,147,36,18,198.320000
2022-06-01,3205,382,2139,12,47,1,1,25.400000
2022-06-01,3002,1371,12435,57,6,4,4,166.670000
2022-06-01,4501,451,3990,9,0,0,0,0.000000
2022-06-01,4201,1660,10902,66,8,0,0,0.000000
2022-06-01,4601,226,1188,5,3,0,0,0.000000
2022-06-01,3401,1498,7422,34,4,1,1,68.590000
2022-06-01,3203,3436,22054,104,155,19,15,778.180000
2022-06-01,3001,1163,8519,25,6,3,3,199.750000
2022-06-01,5002,4712,47119,269,114,9,6,75.210000
2022-06-01,109,3845,12895,125,39,4,4,108.670000
2022-06-02,4801,2126,10386,89,20,2,2,80.000000
2022-06-02,5002,3815,38160,222,57,3,3,26.960000
2022-06-02,3002,1878,16454,59,7,1,1,132.510000
2022-06-02,3401,1721,8552,24,2,1,1,29.760000
2022-06-02,2301,7544,75412,335,137,30,22,237.540000
2023-02-25,3604,892,6234,31,25,1,1,147.060000
2022-08-28,3604,576,5761,27,7,2,2,277.320000
2023-05-10,4801,3124,13094,95,42,2,2,194.120000
2022-08-28,3202,2615,15690,107,21,3,3,114.810000
2022-08-28,4301,474,2736,15,3,0,0,0.000000
2023-02-25,5701,2911,9292,79,31,11,9,339.820000
2023-02-25,4101,16459,101214,755,103,19,19,576.370000
2023-02-25,4802,2021,8609,22,4,2,2,107.600000
2022-12-09,3602,571,5213,14,2,0,0,0.000000
2023-02-25,4301,1420,5828,42,15,5,4,247.880000
2022-06-02,3701,6686,63476,47,2,1,1,66.680000
2022-06-02,3205,386,2194,8,29,0,0,0.000000
2022-06-02,4301,997,4908,27,8,0,0,0.000000
2022-06-02,4501,1432,12535,28,8,2,2,92.930000
2022-06-02,4601,313,1609,11,6,2,2,56.560000
2022-06-03,4401,439,2387,10,2,0,0,0.000000
2022-06-03,3701,3489,23764,75,18,2,2,169.170000
2022-06-02,3204,171,1026,9,2,1,1,56.300000
2022-06-02,4802,55,223,2,1,1,1,35.240000
2022-06-03,109,1492,5195,37,14,0,0,0.000000
2022-06-02,4401,491,2798,15,5,0,0,0.000000
2022-06-03,3401,1244,6182,14,1,1,1,67.300000
2022-06-02,2501,4553,21010,125,230,14,12,923.520000
2022-06-02,3801,2023,10783,43,7,0,0,0.000000
2022-06-02,5001,1865,7929,36,20,2,2,62.920000
2022-06-03,4802,1240,4620,23,25,5,5,353.080000
2022-06-02,3301,1147,5870,51,9,0,0,0.000000
2022-06-02,3901,377,2262,7,2,0,0,0.000000
