coupon_id,ncoupon_id,coupon_type,description,is_enabled,redemption_limit,codes_count
780046,Coupon10PC,3,null,true,0,10000
780047,Coupon10EC,3,null,true,1,1
790001,Coupon10DC,3,null,true,1,10
3700046,LOYALTY_10_OFF_60_SPEND,4,null,true,1,10000
3700047,LOYALTY_25_OFF_100_SPEND,4,null,true,1,5000
870001,BUY2GET1,1,null,true,0,1
870002,SHIPUK,1,null,true,0,1
880001,NYXHAUL100,1,null,true,0,1
880002,GET20POUNDS,1,null,true,0,1
880003,20PCTSML,1,null,true,0,1
880004,GET20POUNDS_2,3,null,true,0,100
880005,CZ_Calendula (gift),1,null,true,0,1
880006,#INVINCIBLE,1,-20% sur les produits HOMME,true,0,1
900001,EXPRESSPREMIER,1,Complimentary Express Delivery on your first order,true,0,1
900002,EXPRESSEYE,1,Complimentary Express Delivery on Eye category,true,0,1
900003,SATURDAYGIFT,1,Complimentary Saturday Delivery on certain category,true,0,1
900004,customer-20-off-1,1,null,true,1,1
900005,code_celine,1,null,true,0,1
890001,EXCLUPOULPEO,1,null,true,0,1
840001,DEALMOON25,1,null,true,0,1
850001,20REDSCARF,1,null,true,0,1
860001,CANDLE,1,null,true,0,1
810001,ULTI2,1,null,true,0,1
6490001,ECENTIME30,1,null,true,0,1
6470002,PRINTEMPS19,1,null,true,0,1
900008,SATURDAYCOMP,1,Complimentary Saturday Delivery,true,0,1
900009,LANCOME20,1,null,true,0,1
900010,100%,1,null,false,0,1
900011,GWP_DUO,1,null,true,0,1
900012,JULY,1,null,true,0,1
910001,NEXT10,1,10% Off Your Next Order,true,0,1
910002,EYEDUO,1,null,true,0,1
910003,GLOW,1,null,true,0,1
910004,LIPLOVER,1,null,true,0,1
910005,BELLE,1,null,true,0,1
910006,CODE1,1,null,true,0,1
910007,REVIVE,1,null,true,0,1
910008,BLUSH,1,null,true,0,1
910009,EXPRESS,1,Complimentary Express Delivery On All Orders,true,0,1
900013,EXPRESS2,1,Complimentary Express Delivery with 2+ Products,true,0,1
900014,MAKEUP15,1,null,true,0,1
900015,LANCOMETEST,1,GWP - YOUR LUXURY BEAUTY ROUTINE - 2 MINI TREATS,true,0,1
900016,EXCLUSIVE,1,null,false,0,1
900017,CZ_Shopping fever,1,null,true,0,1
900018,TREAT20_1511,1,null,true,0,1
900019,SPRING,1,null,true,0,1
900020,JUICYTOP,1,null,true,20,1
900021,JUICYMAR,1,null,true,20,1
900022,JUICYBAN,1,null,true,20,1
900023,HALLOWEEN-WK44-16,1,null,true,0,1
900024,BEARD,1,null,true,0,1
900025,TRICKS_1510,1,null,true,0,1
900026,ULTRA,1,null,true,0,1
900027,EXPRESS,1,null,true,0,1
12660001,DE - Steffi20,1,null,true,0,1
900029,CYBERFLASH,1,null,true,0,1
900030,test,1,null,true,0,1
900031,MONKEY,1,null,true,0,1
900032,JUICYAPP,1,null,true,20,1
900033,JUICYBEE,1,null,true,20,1
900034,JUICYLIQ,1,null,true,20,1
900035,POWER,1,null,true,0,1
900036,TRIO_1511,1,null,true,0,1
900037,FORMUM,1,null,true,0,1
900038,AUTUMN_07102016,1,null,true,0,1
900039,GROOMING,1,null,true,0,1
900040,DELUXE,1,null,true,0,1
900041,CHRISTMAS_1510,1,null,true,0,1
900042,KIEHLSDAY_1511,1,null,true,0,1
900043,ADVENTURE,1,null,true,0,1
900044,RESTORE_16092016,1,null,true,0,1
900045,PAMPER_1227,1,null,true,0,1
900046,TREAT_2909,1,null,true,0,1
900007,VIP20,1,null,true,0,1
900047,LIMITED_1510,1,null,true,0,1
900048,ULTRA10,1,null,true,0,1
900049,HOLIDAY_151112,1,HOLIDAY_151112,true,0,1
900050,24HOURS_1512,1,null,true,0,1
900051,INSTANT,1,null,true,0,1
900052,ICONS_0307,1,null,true,0,1
900053,ONLYTREATS,1,null,true,0,1
900054,VALENTINE,1,null,true,0,1
900055,BOXINGDAY_1219,1,null,true,0,1
900056,CELEBRATE_151007,1,null,true,0,1
900057,FORALL_1511,1,null,true,0,1
900058,DEFEND,1,null,true,0,1
900059,XMASDELUXES,1,null,true,0,1
900060,ULTIMATE,1,null,true,0,1
900061,HAPPY_1510,1,null,true,0,1
900062,VALENTINES,1,null,true,0,1
900063,SUPERDUO_1510,1,null,true,0,1
900064,GRAPEFRUIT_1510,1,null,true,0,1
900065,MOVEMBER_1511,1,null,true,0,1
900066,TREAT5_1511,1,null,true,0,1
900067,LIPLOVE_1512,1,null,true,0,1
24930022,WELCOME-POPIN-DE,1,null,false,0,1
900069,MASQUES,1,null,true,0,1
31030050,KIE_E2_DK_01072022_TRIGGER,4,null,true,1,10000
900071,LIPBALM,1,null,true,0,1
900072,XMASBAG,1,null,true,0,1
900073,TOTEBAG,1,null,true,0,1
900074,SLEEP,1,null,true,0,1
900075,MATCH,1,null,true,0,1
900076,MIX,1,null,true,0,1
900077,BIG,1,null,true,0,1
900078,APRIL,1,null,true,0,1
3700048,LOYALTY_15_OFF_70_SPEND,4,null,true,1,5000
900080,JEREMY,1,null,true,0,1
900081,XMASICONS,1,null,true,0,1
900082,GROOMED,1,null,false,0,1
900083,ROOSTER,1,null,true,0,1
900084,FLASH,1,null,true,0,1
900085,VITALITY,1,null,true,0,1
900086,NATURAL,1,null,true,0,1
900087,SUPERDAD,1,null,true,0,1
900088,SORRY_0307,1,null,true,0,1
900089,TRAVELBAG_2209,1,null,true,0,1
900090,STOCKING_1208,1,null,true,0,1
900092,CLEARSKIN_0116,1,null,true,0,1
900093,VIP15,1,15% offerts sur tout le site,true,0,1
900094,15Coupon_Bienvenue,1,null,true,0,1
900095,JUIN20,1,null,true,0,1
900096,15Coupon_Nuit,1,NUIT (Nuit de l'Homme),true,0,1
900097,FDM15,1,null,false,0,1
900070,WINTERSKIN,1,null,true,0,1
900098,VINYL16,1,null,true,0,1
900099,15Campaign_Secret15,1,15% offerts pour toute commande avec le code SECRET15,true,0,1
900100,VP2016,1,Offre 15% sur le catalogue,true,0,1
900101,JUIN15,1,null,true,0,1
900102,autoreplenishmentDev09,1,initial oreder -> autoreplenishmentDev09,true,0,1
900103,PromoTestIteliosVoucher,1,null,false,0,1
11820034,ES-ESTUDIANTES-UNIDAYS,4,null,true,0,20000
900105,VOLUPTE,1,Obtention de 60€ de maquillage,true,0,1
900106,15Coupon_MASCARA,1,null,false,0,1
900107,GLAMOUR_1511,1,null,true,0,1
900108,NEW15,1,15% sur tout le catalogue,false,0,1
900109,15Coupon_MIROIR,1,null,false,0,1
900110,PRIVATE,1,null,true,0,1
900111,BOO,1,null,true,0,1
900112,ECLAT-2014,1,null,true,0,1
900113,Discount_catalog,1,-20% catalogue,false,0,1
900114,FR-P000010,1,null,true,0,1
900115,15TEST_GWPM,1,Cumul de trois promos,false,0,1
900116,NAIL_1015,1,null,true,0,1
900117,SPRING16,1,15% de réduction,true,0,1
900118,NEW2016_1512,1,null,true,0,1
900119,SECRET2016,1,null,true,0,1
900120,ROUGE_1511,1,null,true,0,1
900121,MASCARA1,1,null,true,0,1
900122,LOVE_1511,1,null,true,0,1
900123,HOMME_1511,1,null,true,0,1
900124,PREMIUM_1512,1,null,true,0,1
900125,TESTAB,1,null,false,0,1
900126,ULTIME,1,null,true,0,1
900127,MOTHER,1,null,true,0,1
900128,myvice,1,null,false,0,1
900129,20%-off-naked-palette1,1,null,false,0,1
900130,WLG2016,1,WLG2016,true,0,1
900131,PAPA,1,null,true,0,1
900132,EXPERT,1,null,true,0,1
900133,GLAMOUR,1,null,true,0,1
900134,VIP30,1,null,true,0,1
900135,LUDIVINE,1,null,true,0,1
900136,TEST-5-OFF,1,null,true,0,1
900137,CORINNE,1,null,true,0,1
900138,ANNIV2016,1,null,true,0,1
900139,HELENE,1,null,true,0,1
900140,PINS,1,null,true,0,1
900141,AMERICANDREAM,1,null,true,0,1
900142,WELCOME_19102016,1,null,true,0,1
900143,ELSA,1,null,true,0,1
900144,CHARLENE,1,null,true,0,1
900145,BEAUTY,1,null,true,0,1
900146,DOCTI,1,null,true,0,1
900147,HOMME,1,null,true,0,1
910010,XMAS20_1512,1,null,true,0,1
910011,0116-TEST-BONUSPRODUCT,1,null,true,0,1
910012,10OFF100,1,null,true,0,1
910013,CHIC,1,null,false,0,1
910014,TEST-10OFF50,1,null,true,0,1
910015,TEST-20OFF,1,null,true,0,1
910016,Test Aurélie - COUPON,1,null,false,0,1
910017,RESO2016,1,null,true,0,1
910018,TRY,1,vos 10 échantillons offerts,true,0,1
910019,VIPJUICY,1,null,true,0,1
910020,CLARI,1,null,true,0,1
910021,MYJUICY,1,null,true,0,1
910022,SALESMEN,1,null,true,0,1
910023,SHIP,1,null,true,0,1
6530001,SPRINGPROMO,1,null,true,0,1
3700049,LOYALTY_25_OFF_100_SPEND,4,null,true,1,500
3700050,LOYALTY_10_OFF_60_SPEND,4,null,true,1,5000
3700051,LOYALTY_15_OFF_70_SPEND,4,null,true,1,3000
3700052,LOYALTY_25_OFF_100_SPEND,4,null,true,1,1000
3700053,LOYALTY_15_OFF_70_SPEND,4,null,true,1,12000
3700054,LOYALTY_10_OFF_60_SPEND,4,null,true,1,60000
3700055,LOYALTY_10_OFF_60_SPEND,4,null,true,1,15000
910024,CADEAU,1,null,true,0,1
12700027,SABRINA20,1,null,true,0,1
3850001,LAVIE,1,null,true,0,1
3940001,HAPPYBIRTHDAY,1,null,true,0,1
3940002,ANNIVERSARY,1,null,true,0,1
3940003,MISSYOU,1,null,true,0,1
3940004,3030,1,30% off for the first 30 orders,true,30,1
3940005,EMIRATES25,1,null,true,0,1
3940006,EMIRATES30,1,null,true,0,1
3940007,freeshipping 75+,1,null,true,0,1
3940008,BONJOURGN,1,-20%,true,0,1
3870001,THESLIM,1,null,true,0,1
3900001,KISS1,1,null,true,0,1
3940009,CZ_ANSWEAR2018,1,null,true,0,1
3940010,ro-youth-dose-eyetreatment,1,null,true,0,1
3940011,pl-buy-149-get-gifts,1,null,true,0,1
3940012,CZ_ONADNES2018,1,null,true,0,1
3940013,IT_POWERFUL_COMPLAIN_3,1,null,true,0,1
3940014,IT_POWERFUL_COMPLAIN_2,1,null,true,0,1
3940015,GOLDENSCARF,1,null,true,0,1
3940016,REPARATION2,1,null,true,0,1
3930001,De-UDC-Cherry-GWP-Set-2018,1,null,true,0,1
3940017,DE-UDC-2018-Sunny,1,null,true,0,1
3940018,IT_POWERFUL_COMPLAIN_1,1,null,true,0,1
3860001,E2-BNL-GWP-ANTI-AGING-SEP-OCT-COUPON,1,null,true,0,1
3940019,de-udc-sunny-2018,1,null,true,0,1
3940020,GOLDENMOON,1,null,true,0,1
3940021,ES-ALTAVIA,1,null,true,0,1
900148,UAT-NORTH-LINE-PERCENT,1,null,true,0,1
900149,UAT-NORTH-LINE-AMOUNT,1,null,true,0,1
900150,AMMARA,1,null,true,0,1
900151,BEAUTISTAS20,1,null,true,0,1
900152,SANANAS20,1,null,true,0,1
900153,HAPPYVIP_1604,1,null,true,0,1
900154,NOEL2016,1,null,true,0,1
900155,JOHANN,1,null,true,0,1
900156,JOY,1,null,true,0,1
900157,CRAZY,1,null,true,0,1
900158,ALLYF,1,null,true,0,1
900159,EARTHDAY,1,null,true,0,1
900160,NOMADE,1,null,true,0,1
31460311,DE - VERENA20,1,null,true,0,1
900162,MBDF,1,null,true,0,1
900163,UAT-NORTH-ORDER-PERCENT,1,null,true,0,1
900164,UAT-NORTH-ORDER-AMOUNT,1,null,false,0,1
900165,UAT-NORTH-ORDER-FREESHIPPING,1,null,true,0,1
900166,BOUQUETFINAL,1,null,true,0,1
900167,KENZA,1,null,true,0,1
900169,LIP,1,null,true,0,1
900170,GWP_Bracelet_2907,1,Bracelet,true,0,1
900171,SMILE,1,null,true,0,1
900172,FREESHIP_160226,1,null,true,0,1
900173,BIRTHDAY_160226,1,null,true,0,1
900174,FREE_160226,1,null,true,0,1
900175,IT-TOP-MAKEUP-BEAUTY,1,null,true,0,1
900176,TRY,1,null,true,0,1
900177,MAKEUPVIP,1,null,true,0,1
900178,ROUGE,1,null,true,0,1
900179,OCRE,1,null,true,0,1
900180,MOTHER,1,null,true,0,1
900181,IT-VIPIMAGE-June,1,null,true,0,1
900182,VIPVALORED,1,Offre 20% de réduction sur le catalogue  du 15 au 22 juin. Limité à 20 coupons.,true,20,1
900183,ES_Friends&Family,1,null,true,0,1
900184,CORAIL,1,null,true,0,1
900185,BRUSH,1,null,true,0,1
900186,CHRISTMAS,1,null,true,0,1
900187,MYDAY,1,null,true,0,1
900188,KHOL,1,null,true,0,1
900189,HYDRA,1,null,true,0,1
900190,HYPNOSE,1,null,true,0,1
900191,RENERGIE,1,null,true,0,1
900192,ABSOLUE,1,null,true,0,1
900193,SALES,1,null,true,0,1
900194,FAMILY,1,null,true,0,1
900195,TEINTIDOLE,1,null,true,0,1
900196,CARESSE,1,null,true,0,1
900197,WOMEN,1,null,true,0,1
900198,NOEL15,1,null,true,0,1
900161,VITALITY,1,null,false,0,1
900199,BOTYJUICY,1,null,true,0,1
900200,CODE5,1,CODE5,false,0,1
900201,SONIA,1,null,false,0,1
900202,CODE6,1,CODE6,false,0,1
900203,CODE7,1,CODE7,false,0,1
900204,VIP15,1,null,true,0,1
900205,MINI,1,null,true,0,1
900206,SURPRISE,1,null,true,0,1
900207,BLACK20,1,null,true,0,1
900208,CYBER20,1,null,true,0,1
900209,testcoupon,1,test coupon,true,0,1
900210,CODE3,1,CODE3,false,0,1
900211,Coffret_20151201,1,null,true,0,1
900212,BEAUTIFUL,1,null,true,0,1
6580004,ITLOVESPC10,1,null,true,0,1
900214,CODE2,1,CODE2,true,0,1
900215,BEAUTY20,1,null,true,0,1
900216,CODE4,1,CODE4,false,0,1
900218,HYDRA,1,null,true,0,1
900219,MODE,1,null,true,0,1
900220,Coupon,1,null,true,0,1
900221,Test Aurélie,1,null,true,0,1
900222,bonus product for gift,1,null,true,0,1
900223,bonusprod,1,null,true,0,1
900224,order discount,1,null,true,0,1
900225,product discount,1,null,true,0,1
900226,JEU CONCOURS : Commande 100% remboursée,1,100%,true,0,1
900227,CODE1,1,CODE1,true,0,1
900228,BRAVO,1,null,true,0,1
900229,GWP_LVEB15_151203,1,null,true,0,1
900230,MINI2,1,null,false,0,1
900231,SOINC,1,null,true,0,1
900232,PERENOEL15,1,null,true,0,1
900233,JEUNESSE,1,null,true,0,1
900234,EXCLU15,1,null,true,0,1
900235,VIP220,1,null,true,0,1
900236,FAMILY,1,null,true,0,1
900237,Testcoupon,1,null,true,0,1
900238,DEMAQ16,1,null,true,0,1
900239,RYKIEL,1,null,true,50,1
900240,STVAL17,1,null,true,0,1
900241,ALLY,1,null,true,0,1
900242,SPRING17,1,null,true,0,1
900243,FDM16,1,null,true,0,1
900244,FRIENDSVIP,1,null,true,0,1
900245,SAFIA,1,null,true,0,1
900246,HAPPY,1,null,true,300,1
900247,VP2016,1,null,true,0,1
900248,FEMME,1,null,true,0,1
900249,GWP_coupon,1,null,true,0,1
900217,ELLE,1,null,true,0,1
900250,Samples_promotion_coupon,1,null,true,0,1
900251,diagnostic10,1,diagnostic10,true,0,1
900252,AQUASOURCE20,1,null,true,0,1
6570001,ITLOVESPC20,1,null,true,0,1
900254,FALL,1,null,true,0,1
900255,HAPPYHOUR,1,null,true,0,1
900258,YEUX30,1,null,true,0,1
900259,Bonus products,1,null,true,0,1
900260,FEMME20,1,null,true,0,1
900261,LAURY25,1,null,true,0,1
900262,FEMME,1,null,true,0,1
900263,NIGHT,1,null,true,0,1
900264,VALENTIN,1,null,true,0,1
900265,SALES,1,null,true,0,1
900266,ETOILE,1,null,true,0,1
900267,COUPON50,1,null,true,1,1
900268,HOMME20,1,null,true,0,1
900269,PROMO50,1,null,true,1,1
900270,EXCLU17,1,null,true,0,1
900271,ICE,1,null,true,0,1
900272,VALDAY,1,null,true,0,1
900273,GOVIP,1,null,true,0,1
900274,SUNNY,1,null,true,0,1
900275,VALENTINE,1,null,true,0,1
900276,LIFE,1,null,true,0,1
900277,NETTOYANTS15,1,null,true,0,1
900278,FETES,1,null,true,0,1
3710001,ES-MIDCLEAN,1,null,true,0,1
900280,FITNESS,1,null,true,0,1
900281,NEWYEAR,1,null,true,0,1
900282,BLACK,1,null,true,0,1
900283,FREE,1,null,true,0,1
900284,KIEHLSEMP1601_multiple,2,null,true,0,1558
900285,test_buy_x_for_total,2,null,true,0,3
900286,test_buy_x_get_y,2,null,true,0,3
900287,test_buy_x_y_get_z,2,null,true,0,3
900288,test_full_size_product_on_qualifying,2,null,true,0,3
900289,test_product_amount_of_products,2,null,true,0,3
900290,test_samples_any_order,2,null,true,0,4
900291,test_shipping_combination_of_products,2,null,true,0,3
900292,test_shipping_number_of_products,2,null,true,0,3
900293,woohoo,2,null,true,0,2
900294,woohoo2,2,null,true,0,2
900295,KIEHLSVIP_multiple,2,null,true,1,101
900296,wrap_fake,2,null,true,0,3
900297,EMPLOYEE2014_UD,2,null,true,0,3
900298,NEWUD,2,Free Shipping on All Orders!,true,0,4
900299,UD20,2,null,false,0,3
900300,UDFANATICS,2,null,true,0,5
900257,AQUAPOWER20,1,null,true,0,1
900253,FORCE,1,null,true,0,1
900301,UDFANATICS14,2,Score 20% off UD Goods!,true,0,5
900302,test coupon,2,test,true,0,4
900303,test,2,test lrbc,true,0,4
900304,Test-Coupon,2,null,false,0,4
900305,KIE_10000_1605,3,null,true,1,10003
900306,UNI10,3,null,true,1,50003
900307,Test1711,3,null,false,0,100
11820035,NYX_UK_2020-20-04_2020-13-05_BIRTHDAY-15%,4,null,true,0,1000
900309,$10 Off Any Order,3,$10 Off Any UrbanDecay.com order.,true,1,36000
900310,$100 Off Any Order,3,$100 Off Any UrbanDecay.com order.,true,1,156
900311,$30OFF,3,Customer Appeasement $30 off,true,1,1
900312,$50 Off Any UrbanDecay,3,$50 Off Any UrbanDecay.com order.,true,1,3600
900313,$50-customerappeasement,3,Meg Loveland,true,1,1
900314,10% Off Any Order,3,10% Off Any UrbanDecay.com order.,true,1,48000
900315,10OFFORDER,3,Enjoy 10% off your entire order!  Enjoy free shipping  no minimum spend!,true,1,100
900316,20% Off Any Order,3,20% Off Any UrbanDecay.com order.,true,1,18000
900317,20% off your next order,3,20% off your next order - UD20 code that went viral,true,1,2000
900318,40% Off,3,40% off for friends of Wende,true,1,1
900319,50% Off Any UrbanDecay,3,50% Off Any UrbanDecay.com order.,true,1,1200
900320,95-percent-off-appeasement,3,null,true,1,1
900321,BDAY,3,Get a FREE 24/7 Glide-On Eye Pencil with any purchase all throughout your birthday month!,true,1,200000
900322,BDAYNov2014,3,Birthday Promotion Coupons for last run out of Yesmail.,true,1,18000
900323,BDAYOct2014,3,Get a FREE 24/7 Glide-On Eye Pencil with any purchase all throughout your birthday month!,true,1,19000
900324,BDAYSept2014,3,September 2014 birthday codes.,true,1,19000
900325,BDAY_2014,3,Get a FREE 24/7 Glide-On Eye Pencil with any purchase all throughout your birthday month!,true,1,200000
900326,BDAY_2015,3,null,true,1,110000
900327,CCC_BDAY,3,Get a FREE 24/7 Glide-On Eye Pencil with any purchase all throughout your birthday month!,true,1,50
900328,CSOCT-1,3,sample B6 deluxe spray,true,1,25
900329,CSOCT-2,3,B6 deluxe spray,true,1,10
900330,CSOCT-3,3,B6 deluxe spray-604214643901

Eyeshadow DLX Box-604214922310,true,1,10
900331,CSOCT-4,3,Free: B6 deluxe spray	604214643901,true,1,35
900332,CSOCT-5,3,B6 deluxe spray,true,1,10
900333,CSOCT-6,3,overnight shipping,true,1,20
900334,CSOCT-7,3,20% Off Order Code,true,1,20
900335,CSOCT-7_sample,3,20% off & B6 deluxe spay,true,1,10
900336,CSOCT-8,3,free standard shipping & smart samples,true,1,5
900337,Cart Abandonment Campaign,3,Purchase what's in your shopping cart and receive a FREE Travel All Nighter Setting Spray!,true,1,200000
900338,Cart Abandonment Campaign_CCC,3,Call Center Codes - Purchase what's in your shopping cart and receive a FREE Travel All Nighter Setting Spray!,true,1,1000
900339,Complete Lipstick Haul,3,Free full collection of Revolution Lipsticks!,true,1,15
900340,Complete UD Palette Haul,3,Complete UD Palette Haul,true,1,12
900341,Customer Appeasement Campaign 1,3,2 DLX samples,true,0,200000
900342,Customer Appeasement Campaign 2,3,20% off purchase,true,0,200000
900343,Customer Appeasement Campaign 3,3,3 smart samples,true,0,200000
900344,Customer Appeasement Campaign 4,3,free expedited shipping,true,0,200000
900345,Customer Appeasement Campaign 5,3,Free Shipping,true,1,50
900346,EGC-$100,3,(3) $100 coupon codes
•	KB6B-OLP9-FSLN-TQYH
•	PAYG-KFG4-KASQ-SSR6
•	HREB-KS6P-KBO5-T4QX,true,1,3
900347,ExpeditedShipping_12.19,3,200 Expedited Shipping per John's request.,true,1,200
900348,Free 24/7 Glide-On Eye Pencil & Free Shipping with Any Order,3,Free 24/7 Glide-On Eye Pencil & Free Shipping with Any Order,true,1,3000
900349,Free 24/7 Glide-On Eye Pencil Vault,3,Free 24/7 Glide-On Eye Pencil Vault,true,1,5
900350,Free Electric Palette with Any Order,3,Free Electric Palette with Any Order,true,1,1200
900351,Free Expedited shipping,3,20% off your next order + Free Expedited shipping – these are exclusively for people who placed an order for Ammo that cannot be fulfilled and will go to them via email.,true,1,1500
900352,Free Naked Palette,3,Free Naked Palette of Choice with Any Order,true,1,1200
900353,Free Naked Palette of Choice,3,Free Naked Palette of Choice,true,1,300
900354,Free Naked Vault,3,Free Naked Vault,true,1,1
900355,Free Perversion & Subversion with Any Order,3,Free Perversion & Subversion with Any Order,true,1,1200
900356,Free Revolution Lipsticks,3,Free full collection of Revolution Lipsticks!,true,1,15
900357,Inactive User Campaign - 1,3,Free double-ended pencil with any regular-priced item!,true,0,200000
900358,Inactive User Campaign - 2,3,null,true,0,200000
900359,Inactive User Campaign - 3,3,15% Off Any Purchase!,true,0,200000
900360,UD Uncensored,3,One of everything in UD's current lineup.,true,1,2
900361,UDH:$20 Off Any Order,3,$20 Off Any Order,true,1,6000
900362,UDH:$25 UrbanDecay.com E-Gift Card,3,$25 UrbanDecay.com E-Gift Card,true,1,3000
900363,UDH:$50 UrbanDecay.com E-Gift Card,3,$50 UrbanDecay.com E-Gift Card,true,1,250
900364,UDH:$500 UrbanDecay.com E-Gift Card,3,$500 UrbanDecay.com E-Gift Card,true,1,10
900365,UD_Holiday_Cash_$10,3,Spend $50 receive  a $10 E-Gift Card,true,1,15000
900366,UD_Holiday_Cash_$20,3,Spend $100  receive a $25 E-Gift Card
T2-ONLC-QKHX-SFK7-6B22 - call center requested,true,1,3001
900367,UD_Holiday_Cash_$60,3,Spend $200  receive a $60 E-Gift Card
T3-GIBR-CWBT-HRXL-MKNA - call center requested
T3-KNAS-RMU5-OEHO-K9OY - call center requested,true,1,1302
900368,Ultimate UD Getaway,3,A trip to Urban Decay’s flagship store in Newport Beach  California  a new UD look and a $500 shopping spree.,true,1,1
900369,VENDOR2014_UD,3,null,true,1,150
900370,Vice LTD_Free Expedited Shipping,3,null,true,1,100
900371,Welcome Campaign,3,10 % off your first purchase!,true,0,200000
900372,test-system,3,null,true,0,300
900373,test code généré,3,null,false,1,300
900374,testofeih,3,null,false,0,29
900375,newsletter-coupon,3,null,true,1,10000
900376,promo for diagnostic,3,code for duo  per customer,false,1,100000
900377,promoBannerCoupon,3,Coupon for Promotional Banner,true,1,2147483646
900378,Bonus_popup,3,null,true,1,100
900379,customer-20-off,4,null,false,0,1
900380,UNI_10_Nov2016,4,null,false,0,10000
900381,UNI10NOV16,4,null,true,1,20000
900382,PRIVATEDISCOUNT_0320_multiple,4,null,true,0,6004
900383,UNI10NOV,4,null,true,1,10000
900384,UNI10_aug2016,4,null,true,1,10010
900385,TEST,4,null,true,0,6000
900386,ROSEDEAL-F,4,null,true,1,100
900387,ROSEDEAL-FetC,4,null,true,0,100
900388,ROSEDEAL-HF,4,null,true,1,100
900389,ROSEDEAL-H,4,null,true,0,100
920001,20%-off-naked-palette,1,null,false,0,1
930001,LIP-TRIO-AUGUST2016,1,null,true,0,1
940001,PAPA,1,null,true,0,1
950001,FAMILY_160303,1,null,true,0,1
950002,CZ_SLOW_AGE_10%DISCOUNT,1,Slevový kupón - 10% na produkt SLOW AGE,true,0,1
950003,CZ_deluxe_sample_FEB2017,1,null,true,0,1
960001,01072016_APPEASEMENT_LAIDIROSARIOGRULLON,1,Cyber Monday appeasement - 50% off; $50 max value; $100 order; not valid with sales items or any other offers.,true,1,1
960002,01082016_APPEASEMENT_ JOANNEMAYESTOESTA,1,Cyber Monday appeasement - 40% off; $100 max value; $250 order; not valid with sales items or any other offers. Expires 1/31/16.,true,1,1
960003,01122016_APPEASEMENT_KATHRYNNACE,1,Cyber Monday appeasement code. 40% off one order. Cannot be used on sales or combined with any other offers. $100 max value; $250 order. Expires 1/31/16.,true,1,1
960004,01122016_APPEASEMENT_TOOFEEALKHALDI,1,WELCOME25 appeasement code. 25% off one order. Cannot be used on sales or combined with any other offers. $50 max value; $200 order. Expires 1/31/16.,true,1,1
960005,06272015_WELCOME25_EVERYONE,1,Welcome Program - 25% off first purchase - max discount of $50,true,0,1
960006,07012015_GIFTCARD_JOYCELYNLINH,1,1 time use gift card for a return - $6.36,true,1,1
960007,07062015_GIFTCARD_BJONDINATABAKU,1,$300 gift card. Must be used in one transaction. Expires 7/6/2016.,true,1,1
960008,071515_GIFTCARD_MIRAA,1,Gift card for $17.50. One time use. Must all be used in one transaction. Expires on 7/15/16.,false,1,1
960009,07152015_GIFTCARD_MUNIRFAROOK,1,$190 gift card for returns. Must be used in one transaction. One-time code. Expires on 7/15/2016.,true,1,1
960010,07162015_PROMOCODE_BIANCACAMPANA,1,one time use code for 30% off. cannot be combined with any other offers. Expires on 7/16/16.,true,1,1
960011,07212015_GIFTCARD_LAURETDY,1,$10 off gift card. Must be used in one transaction. Cannot be combined with any other offers. Expires 7/21/16.,true,1,1
