visit_date,site_id,registered,device_class_code,locale_code,step_number,step_name,num_hits,num_visits
2020-10-15,103,false,desktop,pl_PL,4,One Step Checkout - payment,30,20
2020-10-15,1801,true,smartphone,de_DE,1,Schnelle Bezahlung - login,28,20
2020-10-15,1801,true,smartphone,de_DE,3,Schnelle Bezahlung - addresses,34,20
2020-10-15,111,true,desktop,fr_FR,1,OneStepCheckout - login,27,20
2020-10-15,1801,true,smartphone,de_DE,2,Schnelle Bezahlung - samples,28,20
2020-10-15,1801,true,smartphone,it_IT,3,Pagamento semplificato - addresses,25,20
2020-10-15,109,true,desktop,es_ES,1,CheckoutMethod,41,20
2020-10-15,2001,true,smartphone,en_GB,3,OneStepCheckout - addresses,21,19
2020-10-15,117,false,smartphone,en_GB,2,OneStepCheckout - addresses,33,19
2020-10-15,1801,true,desktop,fr_FR,3,Paiement en une ��tape - addresses,28,19
2020-10-15,2001,true,smartphone,en_GB,1,Samples,22,19
2020-10-15,2301,false,desktop,fr_FR,5,OneStepCheckout - preview,24,19
2020-10-15,2703,false,smartphone,en_GB,3,OneStepCheckout - addresses,54,19
2020-10-15,103,false,smartphone,pl_PL,2,One Step Checkout - samples,21,19
2020-10-15,1801,true,desktop,fr_FR,4,Paiement en une ��tape - payment,38,19
2020-10-15,309,true,smartphone,ro_RO,1,CheckoutMethod,38,19
2020-10-15,103,false,smartphone,pl_PL,3,One Step Checkout - addresses,21,19
2020-10-15,303,false,smartphone,de_DE,3,1-Schritt-Bezahlvorgang - addresses,29,18
2020-10-15,2703,false,desktop,en_GB,3,OneStepCheckout - addresses,42,18
2020-10-15,2001,true,smartphone,en_GB,4,OneStepCheckout - payment,24,18
2020-10-15,303,false,smartphone,de_DE,2,1-Schritt-Bezahlvorgang - samples,22,18
2020-10-15,2401,true,smartphone,es_ES,3,OneStepCheckout - samples,24,18
2020-10-15,114,false,smartphone,it_IT,2,OneStepCheckout - samples,22,18
2020-10-15,114,true,desktop,it_IT,2,OneStepCheckout - samples,23,18
2020-10-15,114,true,smartphone,es_ES,4,OneStepCheckout - payment,31,18
2020-10-15,901,false,smartphone,it_IT,3,OneStepCheckout - payment,35,18
2020-10-15,109,false,smartphone,nl_NL,1,CheckoutMethod,31,18
2020-10-15,301,false,smartphone,en_GB,5,OneStepCheckout - preview,27,18
2020-10-15,2601,false,desktop,fr_FR,1,Sign In,18,17
2020-10-15,113,false,smartphone,fr_FR,4,Confirmation,17,17
2020-10-15,901,false,smartphone,it_IT,4,OneStepCheckout - preview,26,17
2020-10-15,301,false,desktop,en_GB,5,OneStepCheckout - preview,27,17
2020-10-15,2401,false,desktop,es_ES,1,Sign In,19,17
2020-10-15,301,false,desktop,en_GB,2,OneStepCheckout - login,19,17
2020-10-15,2601,false,desktop,fr_FR,3,OneStepCheckout - samples,34,17
2020-10-15,901,true,smartphone,it_IT,4,Conferma,20,17
2020-10-15,113,true,desktop,fr_FR,2,OneStepCheckout - samples,20,17
2020-10-15,2301,false,smartphone,fr_FR,4,Confirmation,17,17
2020-10-15,1801,true,smartphone,es_ES,2,Compra en un solo paso - samples,23,16
2020-10-15,1801,true,smartphone,it_IT,4,Pagamento semplificato - payment,26,16
2020-10-15,2001,true,smartphone,en_GB,2,OneStepCheckout - login,17,16
2020-10-15,113,true,desktop,fr_FR,3,OneStepCheckout - addresses,18,16
2020-10-15,103,false,desktop,pl_PL,5,One Step Checkout - preview,44,16
2020-10-15,2601,false,desktop,fr_FR,4,OneStepCheckout - addresses,19,16
2020-10-15,116,false,smartphone,fr_FR,4,OneStepCheckout - payment,34,16
2020-10-15,114,false,smartphone,it_IT,3,OneStepCheckout - addresses,24,16
2020-10-15,1801,true,smartphone,de_DE,4,Schnelle Bezahlung - payment,25,16
2020-10-15,2704,false,desktop,en_GB,1,OneStepCheckout - login,23,16
2020-10-15,114,false,desktop,it_IT,1,OneStepCheckout - login,22,15
2020-10-15,114,false,desktop,it_IT,4,OneStepCheckout - payment,21,15
2020-10-15,1202,false,desktop,de_DE,5,Confirmation,16,15
2020-10-15,109,false,desktop,de_CH,1,CheckoutMethod,36,15
2020-10-15,113,true,desktop,fr_FR,1,OneStepCheckout - login,17,15
2020-10-15,2703,false,smartphone,en_GB,4,OneStepCheckout - payment,20,15
2020-10-15,1801,true,desktop,fr_FR,1,Paiement en une ��tape - login,16,15
2020-10-15,303,false,smartphone,es_ES,1,Finalizar el proceso de compra en una etapa - login,18,15
2020-10-15,103,false,smartphone,pl_PL,4,One Step Checkout - payment,19,15
2020-10-15,106,false,smartphone,it_IT,1,CheckoutMethod,80,15
2020-10-15,1801,true,smartphone,es_ES,3,Compra en un solo paso - addresses,21,15
2020-10-15,2501,false,tablet,en_GB,4,OneStepCheckout - preview,17,15
2020-10-15,309,false,smartphone,ro_RO,1,CheckoutMethod,39,15
2020-10-15,901,false,desktop,it_IT,1,OneStepCheckout - login,18,15
2020-10-15,901,true,desktop,it_IT,2,OneStepCheckout - addresses,19,15
2020-10-15,1701,false,smartphone,es_ES,1,Compra en un clic - login,17,15
2020-10-15,120,true,smartphone,en_GB,4,One Step Checkout - payment,29,14
2020-10-15,120,true,smartphone,en_GB,3,One Step Checkout - addresses,15,14
2020-10-15,120,true,smartphone,en_GB,1,One Step Checkout - login,18,14
2020-10-15,120,true,smartphone,en_GB,2,One Step Checkout - samples,18,14
2020-10-15,304,false,tablet,en_GB,1,OneStepCheckout - login,17,14
2020-10-15,1801,false,smartphone,it_IT,1,Pagamento semplificato - login,17,14
2020-10-15,901,true,desktop,it_IT,4,OneStepCheckout - preview,22,14
2020-10-15,301,false,smartphone,en_GB,4,OneStepCheckout - payment,19,14
2020-10-15,2704,false,smartphone,en_GB,4,OneStepCheckout - payment,23,14
2020-10-15,1102,false,smartphone,fr_FR,1,Paiement en une ��tape - login,21,14
2020-10-15,120,false,desktop,en_GB,1,One Step Checkout - login,18,14
2020-10-15,1801,true,desktop,fr_FR,4,Confirmation,17,14
2020-10-15,1801,true,smartphone,es_ES,1,Compra en un solo paso - login,17,14
2020-10-15,901,true,desktop,it_IT,3,OneStepCheckout - payment,25,14
2020-10-15,303,false,smartphone,de_DE,4,1-Schritt-Bezahlvorgang - payment,23,14
2020-10-15,2001,true,smartphone,en_GB,5,OneStepCheckout - preview,18,14
2020-10-15,301,false,desktop,en_GB,5,Confirmation,14,14
2020-10-15,301,false,smartphone,en_GB,5,Confirmation,17,14
2020-10-15,2601,false,desktop,fr_FR,5,OneStepCheckout - payment,18,14
2020-10-15,2601,false,smartphone,fr_FR,5,Confirmation,13,13
2020-10-15,2501,false,tablet,en_GB,1,OneStepCheckout - login,17,13
2020-10-15,114,true,desktop,it_IT,3,OneStepCheckout - addresses,13,13
2020-10-15,113,true,desktop,fr_FR,4,OneStepCheckout - payment,21,13
2020-10-15,114,true,smartphone,de_DE,4,Confirmation,14,13
2020-10-15,1201,false,smartphone,fr_FR,3,OneStepCheckout - addresses,18,13
2020-10-15,1401,false,smartphone,ar_SA,1,CheckoutMethod,29,13
2020-10-15,120,false,smartphone,en_GB,4,Confirmation,14,13
2020-10-15,114,false,smartphone,es_ES,2,OneStepCheckout - samples,14,13
2020-10-15,113,false,desktop,fr_FR,1,OneStepCheckout - login,20,13
2020-10-15,2501,false,tablet,en_GB,2,OneStepCheckout - addresses,15,13
2020-10-15,1801,true,smartphone,es_ES,4,Compra en un solo paso - payment,25,13
2020-10-15,106,true,desktop,es_ES,1,CheckoutMethod,157,13
2020-10-15,116,false,desktop,fr_FR,4,Confirmation,13,13
2020-10-15,114,false,desktop,it_IT,4,Confirmation,13,13
2020-10-15,309,false,tablet,cs_CZ,1,CheckoutMethod,41,13
2020-10-15,114,false,smartphone,it_IT,4,OneStepCheckout - payment,19,13
2020-10-15,117,false,tablet,en_GB,1,OneStepCheckout - login,13,13
2020-10-15,2001,true,smartphone,en_GB,5,Confirmation,13,13
2020-10-15,303,false,smartphone,it_IT,1,Pagamento rapido - login,14,13
2020-10-15,303,false,desktop,de_DE,4,Best��tigung,12,12
2020-10-15,301,true,smartphone,en_GB,1,Samples,24,12
2020-10-15,1801,true,smartphone,it_IT,4,Confirmation,12,12
2020-10-15,114,true,desktop,it_IT,4,OneStepCheckout - payment,20,12
2020-10-15,106,true,desktop,de_DE,1,CheckoutMethod,122,12
2020-10-15,304,false,tablet,en_GB,2,OneStepCheckout - samples,26,12
2020-10-15,301,true,smartphone,en_GB,3,OneStepCheckout - addresses,20,12
2020-10-15,114,true,desktop,it_IT,1,OneStepCheckout - login,12,12
2020-10-15,106,false,smartphone,fr_BE,1,CheckoutMethod,80,12
2020-10-15,114,true,smartphone,it_IT,1,OneStepCheckout - login,12,12
2020-10-15,601,true,smartphone,en_ZA,1,CheckoutMethod,71,12
2020-10-15,2301,false,desktop,fr_FR,4,Confirmation,12,12
2020-10-15,2704,false,smartphone,en_GB,5,OneStepCheckout - preview,14,12
2020-10-15,2401,true,desktop,es_ES,4,OneStepCheckout - addresses,17,12
2020-10-15,2501,false,tablet,en_GB,4,Confirmation,12,12
2020-10-15,2703,false,desktop,en_GB,4,OneStepCheckout - payment,13,12
2020-10-15,1801,false,smartphone,es_ES,1,Compra en un solo paso - login,12,12
2020-10-15,103,false,smartphone,pl_PL,5,One Step Checkout - preview,26,12
2020-10-15,301,true,smartphone,en_GB,5,Confirmation,11,11
2020-10-15,114,true,desktop,de_DE,2,OneStepCheckout - samples,49,11
2020-10-15,1401,true,smartphone,en_SA,1,CheckoutMethod,28,11
2020-10-15,109,true,smartphone,nl_NL,1,CheckoutMethod,23,11
2020-10-15,114,true,smartphone,it_IT,2,OneStepCheckout - samples,13,11
2020-10-15,103,true,smartphone,pl_PL,2,One Step Checkout - samples,12,11
2020-10-15,301,true,smartphone,en_GB,5,OneStepCheckout - preview,14,11
2020-10-15,302,false,tablet,en_GB,1,CheckoutMethod,169,11
2020-10-15,2703,false,smartphone,en_GB,5,OneStepCheckout - preview,14,11
2020-10-15,114,true,desktop,es_ES,2,OneStepCheckout - samples,19,11
2020-10-15,2601,false,desktop,fr_FR,5,Confirmation,11,11
2020-10-15,304,false,tablet,en_GB,3,OneStepCheckout - addresses,18,11
2020-10-15,303,false,smartphone,it_IT,2,Pagamento rapido - samples,13,11
2020-10-15,2501,false,tablet,en_GB,3,OneStepCheckout - payment,13,11
2020-10-15,1701,true,smartphone,es_ES,3,Compra en un clic - addresses,13,11
2020-10-15,1401,true,smartphone,ar_SA,1,CheckoutMethod,18,10
2020-10-15,102,false,smartphone,cs_CZ,1,CheckoutMethod,123,10
2020-10-15,2703,false,smartphone,en_GB,2,OneStepCheckout - samples,12,10
2020-10-15,1102,true,desktop,fr_FR,2,Paiement en une ��tape - samples,12,10
2020-10-15,2704,false,smartphone,en_GB,5,Confirmation,10,10
2020-10-15,109,false,smartphone,en_SE,1,CheckoutMethod,31,10
2020-10-15,2501,true,tablet,en_GB,4,Confirmation,10,10
2020-10-15,114,true,smartphone,es_ES,4,Confirmation,10,10
2020-10-15,114,false,desktop,de_DE,4,Confirmation,10,10
2020-10-15,2002,false,smartphone,en_GB,1,Samples,10,10
2020-10-15,103,true,smartphone,pl_PL,4,One Step Checkout - payment,12,10
2020-10-15,113,true,desktop,fr_FR,4,Confirmation,10,10
2020-10-15,120,true,smartphone,en_GB,4,Confirmation,10,10
2020-10-15,1102,true,desktop,fr_FR,3,Paiement en une ��tape - addresses,11,10
2020-10-15,801,false,desktop,en_AE,1,CheckoutMethod,21,10
2020-10-15,303,false,smartphone,it_IT,3,Pagamento rapido - addresses,10,10
2020-10-15,117,false,tablet,en_GB,1,OneStepCheckout - samples,12,10
2020-10-15,2401,true,desktop,es_ES,5,OneStepCheckout - payment,13,10
2020-10-15,111,false,tablet,fr_FR,1,OneStepCheckout - login,13,10
2020-10-15,103,true,smartphone,pl_PL,3,One Step Checkout - addresses,10,10
2020-10-15,303,false,smartphone,es_ES,2,Finalizar el proceso de compra en una etapa - samples,10,10
2020-10-15,1801,false,smartphone,de_DE,1,Schnelle Bezahlung - login,15,10
2020-10-15,109,true,desktop,nl_NL,1,CheckoutMethod,17,10
2020-10-15,114,false,smartphone,es_ES,3,OneStepCheckout - addresses,11,10
2020-10-15,2501,true,tablet,en_GB,4,OneStepCheckout - preview,11,10
2020-10-15,114,true,desktop,es_ES,3,OneStepCheckout - addresses,12,10
2020-10-15,301,true,smartphone,en_GB,4,OneStepCheckout - payment,15,10
2020-10-15,303,true,smartphone,it_IT,2,Pagamento rapido - samples,11,10
2020-10-15,303,false,smartphone,de_DE,4,Best��tigung,10,10
2020-10-15,1801,true,desktop,it_IT,2,Pagamento semplificato - samples,10,9
2020-10-15,1102,true,desktop,fr_FR,5,Paiement en une ��tape - preview,15,9
2020-10-15,1102,true,desktop,fr_FR,4,Paiement en une ��tape - payment,13,9
2020-10-15,301,true,smartphone,en_GB,2,OneStepCheckout - login,9,9
2020-10-15,103,true,smartphone,pl_PL,1,One Step Checkout - login,10,9
2020-10-15,1102,true,smartphone,fr_FR,2,Paiement en une ��tape - samples,13,9
2020-10-15,117,false,tablet,en_GB,2,OneStepCheckout - samples,11,9
2020-10-15,114,false,smartphone,es_ES,4,OneStepCheckout - payment,14,9
2020-10-15,901,false,desktop,it_IT,4,Conferma,9,9
2020-10-15,103,true,desktop,pl_PL,5,One Step Checkout - preview,38,9
2020-10-15,1103,false,desktop,de_DE,1,1-Schritt-Bestellung - login,11,9
2020-10-15,1102,false,desktop,fr_FR,1,Paiement en une ��tape - login,10,9
2020-10-15,109,false,smartphone,en_NO,1,CheckoutMethod,15,9
2020-10-15,1801,true,smartphone,es_ES,4,Confirmation,11,9
2020-10-15,303,false,smartphone,es_ES,3,Finalizar el proceso de compra en una etapa - addresses,13,9
2020-10-15,117,false,tablet,en_GB,4,OneStepCheckout - payment,17,9
2020-10-15,304,false,tablet,en_GB,4,OneStepCheckout - payment,17,9
2020-10-15,114,true,desktop,de_DE,3,OneStepCheckout - addresses,21,9
2020-10-15,1801,true,desktop,it_IT,3,Pagamento semplificato - addresses,11,9
2020-10-15,2401,true,desktop,es_ES,1,Sign In,10,9
2020-10-15,303,true,smartphone,it_IT,3,Pagamento rapido - addresses,10,9
2020-10-15,103,true,desktop,pl_PL,3,One Step Checkout - addresses,17,9
2020-10-15,103,true,desktop,pl_PL,4,One Step Checkout - payment,23,9
2020-10-15,114,true,smartphone,it_IT,3,OneStepCheckout - addresses,9,9
2020-10-15,103,true,smartphone,pl_PL,5,One Step Checkout - preview,18,9
2020-10-15,117,true,smartphone,en_GB,1,OneStepCheckout - samples,10,9
2020-10-15,114,false,desktop,es_ES,4,Confirmation,9,9
2020-10-15,103,true,desktop,pl_PL,2,One Step Checkout - samples,14,9
2020-10-15,901,true,desktop,it_IT,4,Conferma,9,9
2020-10-15,117,false,tablet,en_GB,3,OneStepCheckout - addresses,10,9
2020-10-15,114,true,desktop,it_IT,4,Confirmation,9,9
2020-10-15,2002,false,smartphone,en_GB,3,OneStepCheckout - addresses,9,9
2020-10-15,2002,false,smartphone,en_GB,2,OneStepCheckout - login,9,9
2020-10-15,1801,false,desktop,fr_FR,1,Paiement en une ��tape - login,10,9
2020-10-15,1102,true,smartphone,fr_FR,1,Paiement en une ��tape - login,13,9
2020-10-15,2703,false,desktop,en_GB,5,OneStepCheckout - preview,14,9
2020-10-15,1601,false,tablet,en_GB,1,OneStepCheckout - addresses,12,9
2020-10-15,117,false,tablet,en_GB,5,OneStepCheckout - preview,30,9
2020-10-15,1901,false,tablet,fr_FR,1,OneStepCheckout - login,9,9
2020-10-15,114,true,desktop,de_DE,1,OneStepCheckout - login,20,9
2020-10-15,303,false,desktop,fr_FR,1,PaiementUne��tape - login,9,8
2020-10-15,303,false,desktop,it_IT,1,Pagamento rapido - login,9,8
2020-10-15,120,false,desktop,en_GB,4,Confirmation,8,8
2020-10-15,303,false,smartphone,it_IT,4,Pagamento rapido - payment,13,8
2020-10-15,1103,true,smartphone,de_DE,4,1-Schritt-Bestellung - payment,10,8
2020-10-15,114,true,desktop,de_DE,4,OneStepCheckout - payment,19,8
2020-10-15,303,true,smartphone,de_DE,2,1-Schritt-Bezahlvorgang - samples,9,8
2020-10-15,601,false,smartphone,en_ZA,1,CheckoutMethod,48,8
2020-10-15,2002,false,desktop,en_GB,2,OneStepCheckout - login,10,8
2020-10-15,2501,true,tablet,en_GB,1,OneStepCheckout - login,9,8
2020-10-15,1103,true,smartphone,de_DE,1,1-Schritt-Bestellung - login,14,8
2020-10-15,303,true,desktop,fr_FR,2,PaiementUne��tape - samples,9,8
2020-10-15,2501,true,tablet,en_GB,3,OneStepCheckout - payment,9,8
2020-10-15,1202,true,smartphone,de_DE,1,Samples,20,8
2020-10-15,801,false,smartphone,ar_AE,1,CheckoutMethod,11,8
2020-10-15,1701,true,smartphone,es_ES,1,Compra en un clic - login,9,8
2020-10-15,303,true,desktop,fr_FR,4,Confirmation,8,8
2020-10-15,2401,false,smartphone,es_ES,5,Confirmation,10,8
2020-10-15,1102,true,desktop,fr_FR,1,Paiement en une ��tape - login,11,8
2020-10-15,309,true,smartphone,pl_PL,1,CheckoutMethod,19,8
2020-10-15,114,false,smartphone,it_IT,4,Confirmation,8,8
2020-10-15,116,false,smartphone,fr_FR,4,Confirmation,9,8
2020-10-15,1801,true,desktop,it_IT,1,Pagamento semplificato - login,9,8
2020-10-15,901,true,desktop,it_IT,1,OneStepCheckout - login,9,8
2020-10-15,114,true,smartphone,it_IT,4,OneStepCheckout - payment,16,8
2020-10-15,303,true,smartphone,de_DE,4,1-Schritt-Bezahlvorgang - payment,16,8
2020-10-15,1801,false,smartphone,es_ES,2,Compra en un solo paso - samples,8,8
2020-10-15,1103,true,smartphone,de_DE,3,1-Schritt-Bestellung - addresses,13,8
2020-10-15,2401,false,desktop,es_ES,5,OneStepCheckout - payment,10,8
2020-10-15,303,true,smartphone,it_IT,4,Pagamento rapido - payment,17,8
2020-10-15,109,false,tablet,es_ES,1,CheckoutMethod,17,8
2020-10-15,1102,true,smartphone,fr_FR,3,Paiement en une ��tape - addresses,12,8
2020-10-15,1801,true,smartphone,de_DE,4,Confirmation,8,8
2020-10-15,1801,true,desktop,it_IT,4,Pagamento semplificato - payment,10,8
2020-10-15,303,true,desktop,fr_FR,4,PaiementUne��tape - payment,24,8
2020-10-15,1801,true,desktop,it_IT,4,Confirmation,8,8
2020-10-15,114,true,desktop,es_ES,4,OneStepCheckout - payment,12,8
2020-10-15,303,true,desktop,fr_FR,3,PaiementUne��tape - addresses,9,8
2020-10-15,1101,false,smartphone,it_IT,1,Pagamento rapido - login,13,8
2020-10-15,1801,false,smartphone,es_ES,3,Compra en un solo paso - addresses,7,7
2020-10-15,303,false,desktop,it_IT,4,Conferma,7,7
2020-10-15,1202,true,smartphone,de_DE,2,OneStepCheckout - login,8,7
2020-10-15,1201,false,desktop,fr_FR,2,OneStepCheckout - login,15,7
2020-10-15,1103,true,smartphone,de_DE,5,1-Schritt-Bestellung - preview,9,7
2020-10-15,2001,true,desktop,en_GB,4,OneStepCheckout - payment,11,7
2020-10-15,1601,false,tablet,en_GB,2,OneStepCheckout - payment,14,7
2020-10-15,103,true,desktop,pl_PL,1,One Step Checkout - login,12,7
2020-10-15,1201,false,smartphone,fr_FR,5,OneStepCheckout - preview,9,7
2020-10-15,1801,false,smartphone,fr_FR,4,Paiement en une ��tape - payment,9,7
2020-10-15,117,true,smartphone,en_GB,5,OneStepCheckout - preview,18,7
2020-10-15,2501,true,tablet,en_GB,2,OneStepCheckout - addresses,22,7
2020-10-15,2001,true,desktop,en_GB,5,OneStepCheckout - preview,10,7
2020-10-15,2002,false,smartphone,en_GB,4,OneStepCheckout - payment,7,7
2020-10-15,2601,true,smartphone,fr_FR,5,Confirmation,7,7
2020-10-15,1801,false,smartphone,fr_FR,2,Paiement en une ��tape - samples,9,7
2020-10-15,1701,true,smartphone,es_ES,4,Compra en un clic - payment,10,7
2020-10-15,303,true,desktop,es_ES,3,Finalizar el proceso de compra en una etapa - addresses,10,7
2020-10-15,2001,true,desktop,en_GB,1,Samples,15,7
2020-10-15,303,true,smartphone,de_DE,3,1-Schritt-Bezahlvorgang - addresses,8,7
2020-10-15,106,false,smartphone,nl_BE,1,CheckoutMethod,61,7
2020-10-15,304,false,tablet,en_GB,4,Confirmation,7,7
2020-10-15,2703,false,desktop,en_GB,5,Confirmation,7,7
2020-10-15,113,false,tablet,fr_FR,1,OneStepCheckout - login,8,7
2020-10-15,1201,false,smartphone,fr_FR,4,OneStepCheckout - payment,10,7
2020-10-15,1202,false,tablet,de_DE,1,Samples,10,7
2020-10-15,1801,false,smartphone,fr_FR,3,Paiement en une ��tape - addresses,7,7
2020-10-15,303,true,smartphone,de_DE,1,1-Schritt-Bezahlvorgang - login,10,7
2020-10-15,2001,true,desktop,en_GB,5,Confirmation,7,7
2020-10-15,109,true,smartphone,de_CH,1,CheckoutMethod,19,7
2020-10-15,116,true,tablet,fr_FR,2,OneStepCheckout - samples,10,7
2020-10-15,2001,true,desktop,en_GB,3,OneStepCheckout - addresses,10,7
2020-10-15,1801,false,smartphone,es_ES,4,Compra en un solo paso - payment,11,7
2020-10-15,1202,true,smartphone,de_DE,3,OneStepCheckout - addresses,10,7
2020-10-15,303,false,smartphone,fr_FR,1,PaiementUne��tape - login,9,7
2020-10-15,1102,true,smartphone,fr_FR,4,Paiement en une ��tape - payment,9,6
2020-10-15,103,false,smartphone,pl_PL,5,Confirmation,8,6
2020-10-15,116,true,tablet,fr_FR,3,OneStepCheckout - addresses,7,6
2020-10-15,308,false,desktop,fr_FR,1,R��gler en une ��tape - login,8,6
2020-10-15,114,false,smartphone,es_ES,4,Confirmation,8,6
2020-10-15,1601,false,tablet,en_GB,3,Confirmation,6,6
2020-10-15,303,true,smartphone,it_IT,1,Pagamento rapido - login,7,6
2020-10-15,1102,true,smartphone,fr_FR,5,Paiement en une ��tape - preview,9,6
2020-10-15,1801,false,desktop,de_DE,1,Schnelle Bezahlung - login,8,6
2020-10-15,117,false,tablet,en_GB,4,Confirmation,6,6
2020-10-15,1901,false,tablet,fr_FR,3,OneStepCheckout - addresses,7,6
2020-10-15,1701,false,desktop,es_ES,1,Compra en un clic - login,7,6
2020-10-15,901,false,smartphone,it_IT,4,Conferma,6,6
